Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010900010007RH6,5.22,19.32,5.22,19.3,5.29,22.47,8.41,5.29,5.42,22.41,8.41,5.29,5.41,10003.75,49.66,10003.75,49.66,31458.91,55.96,31458.91,49.82,PASS,4/10/2024 11:09:12 AM
ZJ24010900010231RH6,5.22,19.35,5.21,19.32,5.3,22.45,8.38,5.28,5.43,22.43,8.41,5.29,5.42,10003.75,49.64,10005,49.62,31483.67,55.57,31483.67,49.35,PASS,4/10/2024 11:09:32 AM
ZJ24010900010056RH6,5.22,19.26,5.2,19.3,5.29,22.46,8.43,5.29,5.43,22.43,8.42,5.29,5.43,10005,49.67,10001.25,49.67,31633.06,55.6,31633.06,50.89,PASS,4/10/2024 11:09:53 AM
ZJ24010900010230RH6,5.23,19.34,5.19,19.33,5.3,22.46,8.38,5.28,5.42,22.43,8.41,5.29,5.41,10002.5,49.64,10005,49.57,31558.19,55.94,31558.19,48.76,PASS,4/10/2024 11:10:13 AM
ZJ24010900010055RH6,5.21,19.34,5.21,19.29,5.3,22.44,8.37,5.28,5.42,22.43,8.43,5.29,5.41,10006.25,49.68,10005,49.6,31620.55,55.97,31620.55,49.84,PASS,4/10/2024 11:10:39 AM
ZJ24010900010256RH6,5.21,20.02,5.22,19.28,5.3,22.45,8.4,5.28,5.43,22.41,8.4,5.28,5.42,10001.25,49.59,10002.5,49.61,31583.1,55.55,31583.1,50.69,PASS,4/10/2024 11:10:59 AM
ZJ24010900010009RH6,5.22,19.32,5.21,19.27,5.29,22.48,8.4,5.28,5.42,22.41,8.41,5.28,5.42,10005,49.66,10003.75,49.59,31508.47,55.57,31508.47,50.3,PASS,4/10/2024 11:11:24 AM
ZJ24010900010008RH6,5.21,19.26,5.19,19.36,5.32,22.45,8.37,5.27,5.42,22.41,8.41,5.3,5.41,10003.75,49.66,10002.5,49.62,31633.06,55.99,31633.06,50.06,PASS,4/10/2024 11:11:58 AM
ZJ24010900010249RH6,5.22,19.3,5.21,19.33,5.3,22.46,8.4,5.28,5.43,22.43,8.42,5.3,5.42,10003.75,49.63,10002.5,49.55,31520.88,55.56,31520.88,49.92,PASS,4/10/2024 11:12:42 AM
ZJ24010900010240RH6,5.23,19.29,5.2,19.35,5.31,22.44,8.38,5.3,5.44,0.56,8.41,5.31,5.43,10003.75,49.61,10002.5,49.64,31533.31,55.58,31533.31,50.02,FAIL,4/10/2024 11:13:07 AM
ZJ24010900010240RH6,5.23,19.32,5.21,19.35,5.3,22.44,8.37,5.29,5.42,0.62,8.41,5.31,5.42,10005,49.62,10001.25,49.59,31533.31,55.58,31533.31,49.15,FAIL,4/10/2024 11:13:37 AM
ZJ24010900010240RH6,5.23,19.32,5.22,19.36,5.3,22.45,8.37,5.29,5.42,0.54,8.41,5.3,5.42,10005,49.64,10002.5,49.61,31533.31,55.58,31533.31,50.14,FAIL,4/10/2024 11:14:42 AM
ZJ24010900010216RH6,5.21,19.31,5.2,20.23,5.31,22.48,8.4,5.29,5.43,22.43,8.4,5.28,5.41,10003.75,49.66,10005,49.59,31483.67,55.61,31483.67,50.73,PASS,4/10/2024 11:15:15 AM
ZJ24010900010168RH6,5.21,19.33,5.21,19.29,5.31,22.48,8.39,5.27,5.43,22.46,8.4,5.28,5.42,10002.5,49.7,10006.25,49.64,31496.06,55.59,31496.06,50.12,PASS,4/10/2024 11:15:39 AM
ZJ24010900010214RH6,5.24,19.35,5.21,19.31,5.29,22.47,8.38,5.3,5.42,22.43,8.41,5.3,5.42,10001.25,49.63,10006.25,49.63,31471.28,55.59,31471.28,49.84,PASS,4/10/2024 11:16:10 AM
ZJ24010900010073RH6,5.22,19.34,5.21,19.33,5.31,22.46,8.39,5.29,5.42,22.43,8.41,5.29,5.42,10006.25,49.67,10005,49.64,31458.91,55.56,31458.91,50.02,PASS,4/10/2024 11:16:40 AM
ZJ24010900010138RH6,5.22,19.36,5.2,19.35,5.31,22.48,8.38,5.29,5.42,22.44,8.4,5.3,5.42,9998.75,49.61,10003.75,49.63,31496.06,55.59,31496.06,50.51,PASS,4/10/2024 11:17:01 AM
ZJ24010900010136RH6,5.22,19.26,5.2,19.3,5.31,22.46,8.38,5.28,5.42,22.44,8.41,5.28,5.41,10005,49.64,10000,49.59,31483.67,55.57,31483.67,50.14,PASS,4/10/2024 11:17:26 AM
ZJ24010900010137RH6,5.22,19.34,5.2,19.33,5.3,22.45,8.39,5.3,5.42,22.42,8.41,5.29,5.42,10003.75,49.64,10003.75,49.61,31508.47,55.53,31508.47,49.7,PASS,4/10/2024 11:17:47 AM
ZJ24010900010148RH6,5.21,19.34,5.2,19.33,5.31,22.47,8.38,5.29,5.43,22.41,8.39,5.29,5.41,10003.75,49.63,10003.75,49.63,31595.58,55.57,31595.58,50.16,PASS,4/10/2024 11:18:20 AM
ZJ24010900010295RH6,5.24,19.3,5.21,19.35,5.28,22.47,8.4,5.27,5.42,22.43,8.41,5.29,5.42,10000,49.6,10003.75,49.61,31545.74,55.56,31545.74,48.46,PASS,4/10/2024 11:18:49 AM
ZJ24010900010296RH6,5.23,19.32,5.2,19.3,5.3,22.47,8.37,5.27,5.42,0.54,8.41,5.28,5.41,10003.75,49.69,10005,49.7,31520.88,55.63,31520.88,47.91,FAIL,4/10/2024 11:19:12 AM
ZJ24010900010296RH6,5.23,19.32,5.2,19.3,5.31,22.47,8.37,5.27,5.42,0.6,8.4,5.28,5.42,10002.5,49.64,10001.25,49.66,31520.88,55.59,31508.47,50.73,FAIL,4/10/2024 11:19:36 AM
ZJ24010900010297RH6,5.22,19.33,5.21,19.28,5.3,22.47,8.39,5.28,5.43,22.43,8.41,5.28,5.42,10003.75,49.62,10005,49.61,31583.1,55.59,31583.1,50.81,PASS,4/10/2024 11:21:07 AM
ZJ24010900010074RH6,5.22,19.35,5.22,19.35,5.29,22.46,8.39,5.3,5.43,22.43,8.4,5.3,5.42,10003.75,49.64,10006.25,49.66,31496.06,55.59,31496.06,50.04,PASS,4/10/2024 11:21:46 AM
ZJ24010900010150RH6,5.23,19.35,5.2,19.35,5.3,22.48,8.4,5.29,5.43,22.41,8.4,5.31,5.43,10005,49.67,10001.25,49.59,31558.19,55.98,31558.19,49.23,PASS,4/10/2024 11:22:07 AM
ZJ24010900010215RH6,5.23,19.32,5.21,19.33,5.31,22.43,8.38,5.27,5.42,22.42,8.41,5.28,5.42,10005,49.62,10006.25,49.67,31595.58,55.57,31595.58,48.74,PASS,4/10/2024 11:22:32 AM
ZJ24010900010149RH6,5.22,19.31,5.21,19.35,5.3,22.47,8.39,5.28,5.42,22.43,8.41,5.29,5.41,10003.75,49.63,10002.5,49.62,31595.58,55.57,31595.58,50.12,PASS,4/10/2024 11:23:06 AM
ZJ24010900010170RH6,5.22,19.27,5.21,19.31,5.29,22.45,8.37,5.28,5.43,22.42,8.4,5.28,5.43,10006.25,49.64,10001.25,49.62,31533.31,55.62,31533.31,50.65,PASS,4/10/2024 11:23:46 AM
ZJ24010900010161RH6,5.23,19.36,5.18,19.32,5.31,22.45,8.37,5.29,5.43,22.44,8.43,5.28,5.42,10002.5,49.66,10005,49.67,31458.91,55.6,31458.91,51.4,PASS,4/10/2024 11:24:12 AM
ZJ24010900010099RH6,5.23,19.29,5.2,19.32,5.28,22.47,8.39,5.28,5.42,22.42,8.41,5.29,5.41,10005,49.62,10005,49.65,31520.88,55.56,31520.88,50,PASS,4/10/2024 11:24:44 AM
ZJ24010900010171RH6,5.22,19.3,5.21,19.28,5.29,22.48,8.39,5.28,5.42,22.42,8.41,5.29,5.44,10003.75,49.66,10002.5,49.62,31583.1,55.59,31583.1,50.26,PASS,4/10/2024 11:25:13 AM
ZJ24010900010162RH6,5.23,19.34,5.21,19.34,5.3,22.48,8.4,5.29,5.43,22.43,8.4,5.29,5.42,10005,49.65,10003.75,49.66,31508.47,55.57,31508.47,50.33,PASS,4/10/2024 11:25:38 AM
ZJ24010900010097RH6,5.24,19.35,5.19,19.33,5.32,22.45,8.37,5.29,5.43,22.44,8.41,5.29,5.42,10005,49.64,10002.5,49.59,31508.47,55.53,31520.88,49.76,PASS,4/10/2024 11:26:01 AM
ZJ24010900010271RH6,5.22,19.31,5.2,19.3,5.29,22.45,8.38,5.29,5.44,22.42,8.41,5.29,5.43,10003.75,49.64,10002.5,49.64,31608.06,55.59,31608.06,50.69,PASS,4/10/2024 11:26:23 AM
ZJ24010900010169RH6,5.23,19.33,5.18,19.31,5.32,22.46,8.37,5.29,5.41,22.42,8.41,5.29,5.43,10002.5,49.65,10002.5,49.62,31508.47,55.57,31508.47,48.96,PASS,4/10/2024 11:26:44 AM
ZJ24010900010167RH6,5.22,19.33,5.2,19.33,5.31,22.45,8.38,5.28,5.43,22.42,8.4,5.29,5.41,10006.25,49.69,10003.75,49.64,31533.31,55.58,31533.31,50.41,PASS,4/10/2024 11:27:05 AM
ZJ24010900010166RH6,5.23,19.33,5.21,19.33,5.29,22.45,8.39,5.29,5.42,22.43,8.41,5.28,5.42,10003.75,49.67,10000,49.64,31471.28,55.59,31471.28,50.71,PASS,4/10/2024 11:27:27 AM
ZJ24010900010098RH6,5.22,19.36,5.21,19.33,5.29,22.46,8.38,5.29,5.42,22.43,8.41,5.28,5.41,10003.75,49.64,10003.75,49.66,31520.88,55.56,31520.88,50.12,PASS,4/10/2024 11:27:48 AM
ZJ24010900010160RH6,5.21,19.29,5.2,19.3,5.31,22.45,8.37,5.28,5.44,22.42,8.41,5.28,5.42,10002.5,49.66,10006.25,49.72,31508.47,55.53,31508.47,50.41,PASS,4/10/2024 11:28:12 AM
ZJ24010900010273RH6,5.22,20.22,5.21,19.3,5.29,22.46,8.38,5.28,5.42,22.41,8.4,5.29,5.42,10005,49.62,10005,49.69,31545.74,55.6,31533.31,50.45,PASS,4/10/2024 11:28:32 AM
ZJ24010900010272RH6,5.21,19.32,5.19,19.32,5.31,22.46,8.38,5.27,5.43,22.45,8.41,5.29,5.41,10003.75,49.69,10003.75,49.67,31483.67,55.57,31483.67,50.33,PASS,4/10/2024 11:28:51 AM
ZJ24010900010238RH6,5.22,19.32,5.19,19.33,5.3,22.46,8.39,5.28,5.43,22.43,8.42,5.3,5.43,10002.5,49.64,10003.75,49.62,31471.28,55.98,31471.28,51.02,PASS,4/10/2024 11:29:14 AM
ZJ24010900010239RH6,5.24,19.31,5.21,19.34,5.32,22.46,8.39,5.28,5.44,22.41,8.41,5.29,5.42,10001.25,49.59,10003.75,49.67,31483.67,55.57,31483.67,48.56,PASS,4/10/2024 11:29:37 AM
ZJ24010900010296RH6,5.23,19.33,5.2,19.3,5.31,22.47,8.37,5.28,5.42,22.45,8.41,5.27,5.42,10005,49.66,10003.75,49.64,31508.47,55.57,31508.47,50.81,PASS,4/10/2024 11:30:08 AM
ZJ24010900010240RH6,5.23,19.31,5.21,19.36,5.31,22.45,8.39,5.3,5.43,0.59,8.41,5.3,5.42,10002.5,49.65,10002.5,49.61,31545.74,55.6,31545.74,50.71,FAIL,4/10/2024 11:30:37 AM
ZJ24010900010296RH6,5.25,19.33,5.21,19.3,5.31,22.47,8.37,5.27,5.43,22.45,8.41,5.27,5.42,10006.25,49.72,10002.5,49.66,31520.88,55.59,31520.88,50.71,PASS,4/10/2024 11:31:15 AM
ZJ24010900010240RH6,5.23,19.3,5.21,19.35,5.3,22.45,8.39,5.3,5.44,22.42,8.41,5.3,5.42,10003.75,49.66,10003.75,49.63,31545.74,55.6,31533.31,48.29,PASS,4/10/2024 11:31:45 AM
