Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010910010284LF,5.62,19.68,5.6,19.77,5.28,22.48,8.4,5.27,5.43,22.45,8.41,5.29,5.4,10005,49.51,10000,49.49,31421.84,55.58,31421.84,49.96,PASS,4/30/2024 7:46:24 AM
ZJ24010910010226LF,5.61,19.69,5.6,19.76,5.29,22.47,8.39,5.26,5.42,22.44,8.41,5.28,5.4,10005,49.51,10002.5,49.49,31620.55,55.57,31620.55,51.03,PASS,4/30/2024 7:46:58 AM
ZJ24010910010121LF,5.61,19.73,5.59,19.77,5.31,22.48,8.39,5.27,5.42,22.44,8.41,5.28,5.41,10005,49.47,10002.5,49.5,31508.47,55.57,31508.47,49.35,PASS,4/30/2024 7:47:20 AM
ZJ24010910010170LF,5.62,19.68,5.6,19.77,5.31,22.47,8.4,5.27,5.41,22.44,8.42,5.29,5.41,10005,49.55,10002.5,49.47,31595.58,55.61,31595.58,0.36,FAIL,4/30/2024 7:47:42 AM
ZJ24010910010170LF,5.62,19.68,5.6,19.77,5.3,22.47,8.4,5.27,5.42,22.43,8.41,5.28,5.41,10003.75,49.54,10005,49.51,31583.1,55.59,31583.1,0.47,FAIL,4/30/2024 7:48:01 AM
ZJ24010910010228LF,5.61,19.67,5.59,19.75,5.3,22.47,8.4,5.27,5.42,22.44,8.43,5.28,5.41,10003.75,49.53,10003.75,49.46,31583.1,55.59,31583.1,50.06,PASS,4/30/2024 7:48:30 AM
ZJ24010910010278LF,5.61,19.68,5.58,19.76,5.29,22.48,8.41,5.28,5.42,22.43,8.42,5.28,5.41,10003.75,49.51,10002.5,49.49,31458.91,55.56,31471.28,0.31,FAIL,4/30/2024 7:48:52 AM
ZJ24010910010278LF,5.62,19.68,5.58,19.76,5.29,22.48,8.41,5.28,5.41,22.44,8.42,5.28,5.4,10000,49.5,10002.5,49.5,31458.91,55.6,31458.91,51.04,PASS,4/30/2024 7:49:10 AM
ZJ24010910010170LF,5.62,19.69,5.6,19.77,5.3,22.47,8.4,5.27,5.42,22.43,8.41,5.28,5.41,10003.75,49.52,10005,49.51,31583.1,55.59,31583.1,49.35,PASS,4/30/2024 7:49:29 AM
ZJ24010910010171LF,5.62,19.68,5.59,19.75,5.33,22.48,8.38,5.26,5.41,22.45,8.4,5.26,5.41,10002.5,49.49,10003.75,49.49,31483.67,55.53,31483.67,48.64,PASS,4/30/2024 7:50:02 AM
ZJ24010910010285LF,5.62,19.71,5.61,19.7,5.31,22.48,8.4,5.27,5.42,22.44,8.42,5.27,5.4,10003.75,49.51,10005,49.46,31434.18,55.56,31434.18,49.43,PASS,4/30/2024 7:50:25 AM
ZJ24010910010262LF,5.61,19.67,5.58,19.65,5.3,22.47,8.39,5.27,5.41,22.44,8.41,5.27,5.42,10003.75,49.49,10005,49.49,31533.31,55.97,31533.31,51.52,PASS,4/30/2024 7:50:46 AM
ZJ24010910010118LF,5.61,19.7,5.59,19.75,5.27,22.48,8.4,5.27,5.43,22.44,8.41,5.28,5.41,10001.25,49.51,10005,49.5,31421.84,55.58,31421.84,49.45,PASS,4/30/2024 7:51:09 AM
ZJ24010910010268LF,5.6,19.57,5.59,19.76,5.3,22.48,8.39,5.25,5.42,22.45,8.41,5.28,5.41,10005,49.5,10003.75,49.52,31583.1,55.55,31583.1,0.36,FAIL,4/30/2024 7:51:29 AM
ZJ24010910010268LF,5.61,19.57,5.59,19.76,5.31,22.48,8.39,5.25,5.41,22.44,8.41,5.27,5.41,10000,49.48,10002.5,49.5,31595.58,55.57,31595.58,0.36,FAIL,4/30/2024 7:51:46 AM
ZJ24010910010123LF,5.61,19.7,5.6,19.75,5.29,22.48,8.39,5.27,5.42,22.46,8.41,5.28,5.41,10002.5,49.5,10003.75,49.48,31533.31,55.58,31533.31,49.94,PASS,4/30/2024 7:52:52 AM
ZJ24010910010268LF,5.61,19.57,5.6,19.76,5.31,22.48,8.39,5.25,5.41,22.44,8.41,5.28,5.41,10003.75,49.51,10005,49.54,31583.1,55.55,31583.1,0.36,FAIL,4/30/2024 7:53:11 AM
ZJ24010910010227LF,5.61,19.7,5.6,19.74,5.31,22.48,8.4,5.28,5.41,22.44,8.42,5.28,5.41,10000,49.48,10005,49.47,31583.1,55.59,31583.1,0.39,FAIL,4/30/2024 7:53:40 AM
ZJ24010910010227LF,5.62,19.69,5.6,19.74,5.3,22.48,8.4,5.28,5.42,22.44,8.42,5.27,5.41,10003.75,49.52,10002.5,49.45,31570.64,55.56,31570.64,0.2,FAIL,4/30/2024 7:54:05 AM
ZJ24010910010268LF,5.61,19.57,5.6,19.77,5.31,22.48,8.39,5.25,5.41,22.44,8.41,5.27,5.42,10003.75,49.53,10003.75,49.51,31595.58,55.61,31595.58,0.39,FAIL,4/30/2024 7:54:40 AM
ZJ24010910010151LF,5.61,19.68,5.59,19.74,5.31,22.47,8.39,5.27,5.4,22.43,8.42,5.28,5.41,10002.5,49.51,10005,49.47,31397.17,55.65,31397.17,50.31,PASS,4/30/2024 7:55:04 AM
ZJ24010910010120LF,5.62,19.7,5.59,19.72,5.31,22.48,8.4,5.29,5.43,22.44,8.41,5.28,5.43,10000,49.49,10003.75,49.49,31545.74,55.56,31545.74,50.83,PASS,4/30/2024 7:55:34 AM
ZJ24010910010283LF,5.61,19.67,5.6,19.74,5.3,22.48,8.4,5.27,5.42,22.44,8.41,5.27,5.4,10006.25,49.53,10002.5,49.52,31496.06,55.59,31496.06,0.47,FAIL,4/30/2024 7:56:00 AM
ZJ24010910010283LF,5.61,19.67,5.6,19.75,5.3,22.48,8.4,5.27,5.42,22.45,8.41,5.27,5.41,10003.75,49.51,10003.75,49.52,31496.06,55.59,31496.06,50.43,PASS,4/30/2024 7:56:21 AM
ZJ24010910010257LF,5.62,19.73,5.61,19.79,5.28,22.47,8.39,5.27,5.43,22.44,8.43,5.29,5.42,10003.75,49.51,10005,49.57,31471.28,55.59,31471.28,0.35,FAIL,4/30/2024 7:56:43 AM
ZJ24010910010321LF,5.62,19.68,5.59,19.77,5.29,22.48,8.39,5.27,5.43,22.45,8.41,5.27,5.41,10003.75,49.49,10001.25,49.44,31595.58,55.61,31595.58,0.36,FAIL,4/30/2024 7:57:11 AM
ZJ24010910010223LF,5.61,19.67,5.56,0,5.32,22.42,8.37,5.27,5.37,22.15,8.4,5.25,5.38,10003.75,49.53,10001.25,49.52,31471.28,55.55,31471.28,49.53,FAIL,4/30/2024 7:57:54 AM
ZJ24010910010067LF,5.62,19.67,5.59,19.79,5.3,22.48,8.4,5.26,5.42,22.44,8.43,5.29,5.42,10005,49.49,10002.5,49.52,31558.19,55.58,31558.19,50.73,PASS,4/30/2024 7:59:41 AM
ZJ24010910010308LF,5.6,19.7,5.6,19.76,5.29,22.47,8.39,5.27,5.42,22.43,8.42,5.29,5.41,10000,49.45,10002.5,49.5,31545.74,55.6,31545.74,50.95,PASS,4/30/2024 8:00:10 AM
ZJ24010910010268LF,5.61,19.57,5.6,19.75,5.3,22.47,8.39,5.25,5.41,22.45,8.42,5.28,5.42,10002.5,49.51,10003.75,49.49,31595.58,55.61,31595.58,50.95,PASS,4/30/2024 8:00:41 AM
ZJ24010910010227LF,5.61,19.7,5.61,19.74,5.31,22.48,8.4,5.28,5.42,22.44,8.42,5.28,5.41,10002.5,49.54,10006.25,49.47,31583.1,55.59,31583.1,0.24,FAIL,4/30/2024 8:01:14 AM
ZJ24010910010227LF,5.62,19.7,5.61,19.74,5.31,22.48,8.41,5.28,5.43,22.44,8.42,5.27,5.41,10003.75,49.53,10002.5,49.45,31583.1,55.59,31583.1,0.36,FAIL,4/30/2024 8:01:32 AM
ZJ24010910010132LF,5.62,19.66,5.59,19.74,5.32,22.47,8.39,5.27,5.42,22.43,8.42,5.27,5.42,10005,49.5,10001.25,49.52,31520.88,55.59,31520.88,50.04,PASS,4/30/2024 8:04:02 AM
ZJ24010910010131LF,5.61,19.71,5.6,19.77,5.29,22.48,8.39,5.28,5.44,22.44,8.41,5.27,5.41,10005,49.49,10003.75,49.47,31558.19,55.58,31558.19,0.47,FAIL,4/30/2024 8:04:24 AM
ZJ24010910010131LF,5.62,19.71,5.6,19.77,5.29,22.48,8.39,5.29,5.43,22.44,8.41,5.28,5.41,10003.75,49.53,10001.25,49.46,31570.64,55.56,31570.64,0.36,FAIL,4/30/2024 8:04:46 AM
ZJ24010910010131LF,5.62,19.71,5.6,19.77,5.29,22.48,8.39,5.28,5.44,22.44,8.41,5.27,5.41,10002.5,49.49,10003.75,49.46,31558.19,55.58,31558.19,0.47,FAIL,4/30/2024 8:05:10 AM
ZJ24010910010072LF,5.6,19.72,5.6,19.76,5.31,22.48,8.39,5.28,5.41,22.42,8.4,5.29,5.42,10002.5,49.52,10002.5,49.49,31545.74,55.6,31545.74,50.83,PASS,4/30/2024 8:06:08 AM
ZJ24010910010266LF,5.62,19.71,5.59,19.81,5.29,22.47,8.39,5.28,5.42,22.44,8.41,5.29,5.41,10003.75,49.52,10005,49.46,31471.28,55.59,31471.28,0.35,FAIL,4/30/2024 8:06:32 AM
ZJ24010910010266LF,5.62,19.71,5.6,19.84,5.29,22.47,8.39,5.28,5.42,22.44,8.42,5.29,5.42,10003.75,49.57,10003.75,49.47,31471.28,55.59,31471.28,50.63,PASS,4/30/2024 8:06:50 AM
ZJ24010910010091LF,5.62,19.67,5.6,19.73,5.29,22.47,8.4,5.27,5.42,22.43,8.42,5.27,5.42,10005,49.54,10002.5,49.45,31471.28,55.59,31471.28,0.39,FAIL,4/30/2024 8:07:14 AM
ZJ24010910010091LF,5.63,19.68,5.6,19.73,5.3,22.47,8.4,5.27,5.43,22.43,8.42,5.28,5.43,10003.75,49.51,10006.25,49.47,31471.28,55.59,31471.28,0.51,FAIL,4/30/2024 8:07:34 AM
ZJ24010910010227LF,5.62,19.7,5.61,19.74,5.31,22.47,8.4,5.28,5.42,22.44,8.42,5.28,5.42,10005,49.54,10001.25,49.43,31583.1,55.59,31583.1,0.24,FAIL,4/30/2024 8:07:56 AM
ZJ24010910010131LF,5.62,19.71,5.6,19.77,5.29,22.48,8.39,5.28,5.44,22.44,8.41,5.28,5.41,10003.75,49.52,10003.75,49.48,31570.64,55.56,31570.64,0.47,FAIL,4/30/2024 8:08:18 AM
ZJ24010910010051LF,5.64,19.98,5.6,19.75,5.31,22.47,8.39,5.27,5.43,22.44,8.42,5.28,5.41,10006.25,49.47,10003.75,49.52,31520.88,55.59,31520.88,50.16,PASS,4/30/2024 8:08:50 AM
ZJ24010910010265LF,5.63,19.68,5.6,19.79,5.3,22.47,8.4,5.27,5.42,22.44,8.42,5.28,5.4,10002.5,49.52,10003.75,49.48,31496.06,55.55,31496.06,0.2,FAIL,4/30/2024 8:09:16 AM
ZJ24010910010265LF,5.63,19.68,5.61,19.8,5.3,22.48,8.4,5.27,5.42,22.45,8.43,5.28,5.4,10003.75,49.54,10003.75,49.47,31496.06,55.59,31496.06,0.24,FAIL,4/30/2024 8:09:39 AM
ZJ24010910010298LF,5.61,19.7,5.58,19.78,5.28,22.47,8.4,5.28,5.41,22.44,8.42,5.29,5.39,10002.5,49.5,10005,49.42,31496.06,55.59,31496.06,0.47,FAIL,4/30/2024 8:10:28 AM
ZJ24010910010298LF,5.62,19.71,5.59,19.8,5.28,22.47,8.4,5.28,5.41,22.44,8.42,5.28,5.4,10003.75,49.54,10002.5,49.39,31496.06,55.59,31496.06,49.76,PASS,4/30/2024 8:11:11 AM
ZJ24010910010227LF,5.62,19.7,5.61,19.74,5.31,22.48,8.4,5.28,5.41,22.44,8.42,5.27,5.41,10003.75,49.51,10003.75,49.47,31608.06,55.59,31608.06,0.4,FAIL,4/30/2024 8:11:37 AM
ZJ24010910010265LF,5.63,19.68,5.61,19.8,5.31,22.48,8.4,5.27,5.42,22.45,8.41,5.28,5.4,10002.5,49.52,10002.5,49.49,31483.67,55.61,31483.67,0.35,FAIL,4/30/2024 8:11:58 AM
ZJ24010910010299LF,5.6,19.69,5.59,19.78,5.29,22.48,8.4,5.29,5.42,22.44,8.41,5.29,5.41,10002.5,49.52,10003.75,49.47,31558.19,55.58,31558.19,49.86,PASS,4/30/2024 8:12:41 AM
ZJ24010910010093LF,5.62,19.69,5.61,19.79,5.29,22.47,8.39,5.27,5.43,22.45,8.41,5.28,5.4,10003.75,49.53,10002.5,49.51,31520.88,55.59,31520.88,0.35,FAIL,4/30/2024 8:13:05 AM
ZJ24010910010093LF,5.62,19.7,5.61,19.79,5.29,22.47,8.4,5.27,5.43,22.44,8.42,5.28,5.41,10003.75,49.52,10005,49.5,31533.31,55.58,31533.31,0.35,FAIL,4/30/2024 8:13:29 AM
ZJ24010910010300LF,5.61,19.66,5.58,19.74,5.32,22.47,8.39,5.27,5.42,22.45,8.42,5.28,5.42,10002.5,49.5,10003.75,49.51,31434.18,55.6,31434.18,50.45,PASS,4/30/2024 8:13:51 AM
ZJ24010910010267LF,5.61,19.68,5.58,19.74,5.31,22.46,8.38,5.28,5.41,22.44,8.41,5.28,5.41,9998.75,49.47,10001.25,49.49,31520.88,55.59,31533.31,50.34,PASS,4/30/2024 8:14:39 AM
ZJ24010910010092LF,5.62,19.7,5.6,19.77,5.3,22.48,8.39,5.27,5.45,22.44,8.41,5.27,5.41,10005,49.52,10002.5,49.45,31533.31,55.58,31533.31,0.35,FAIL,4/30/2024 8:15:10 AM
ZJ24010910010092LF,5.62,19.71,5.6,19.78,5.3,22.48,8.39,5.27,5.42,22.45,8.41,5.27,5.41,10000,49.5,10002.5,49.44,31508.47,55.97,31508.47,0.35,FAIL,4/30/2024 8:15:33 AM
ZJ24010910010007LF,5.62,19.68,5.59,19.78,5.32,22.47,8.39,5.27,5.42,22.44,8.41,5.28,5.41,10003.75,49.47,10002.5,49.54,31595.58,55.57,31595.58,0.36,FAIL,4/30/2024 8:16:01 AM
ZJ24010910010007LF,5.62,19.68,5.6,19.78,5.31,22.47,8.39,5.27,5.43,22.44,8.41,5.28,5.41,10002.5,49.47,10001.25,49.53,31583.1,55.59,31583.1,49.19,PASS,4/30/2024 8:16:51 AM
ZJ24010910010009LF,5.61,19.71,5.6,20.03,5.32,22.47,8.4,5.28,5.42,22.44,8.41,5.27,5.41,10002.5,49.52,10005,49.44,31496.06,55.59,31496.06,50.16,PASS,4/30/2024 8:17:20 AM
ZJ24010910010008LF,5.61,19.7,5.61,19.74,5.31,22.47,8.39,5.27,5.43,22.44,8.42,5.27,5.41,10005,49.55,10005,49.47,31508.47,55.57,31508.47,49.07,PASS,4/30/2024 8:18:21 AM
ZJ24010910010070LF,5.61,19.65,5.59,19.79,5.3,22.47,8.4,5.27,5.42,22.44,8.41,5.29,5.41,10003.75,49.44,10003.75,49.48,31570.64,55.56,31570.64,48.5,PASS,4/30/2024 8:18:44 AM
ZJ24010910010092LF,5.63,19.71,5.61,19.78,5.3,22.48,8.39,5.27,5.42,22.45,8.41,5.28,5.42,10005,49.51,10003.75,49.46,31520.88,55.52,31520.88,0.47,FAIL,4/30/2024 8:19:05 AM
ZJ24010910010092LF,5.63,19.71,5.61,19.79,5.31,22.48,8.39,5.27,5.43,22.45,8.41,5.27,5.42,10000,49.49,10002.5,49.44,31533.31,55.58,31533.31,0.47,FAIL,4/30/2024 8:19:46 AM
ZJ24010910010265LF,5.63,19.68,5.61,19.8,5.3,22.48,8.4,5.27,5.42,22.44,8.42,5.28,5.4,10001.25,49.53,10005,49.51,31496.06,55.59,31496.06,0.24,FAIL,4/30/2024 8:20:27 AM
ZJ24010910010071LF,5.62,19.7,5.6,19.79,5.32,22.47,8.39,5.28,5.42,22.44,8.41,5.29,5.42,10003.75,49.52,10006.25,49.58,31558.19,55.58,31558.19,50.1,PASS,4/30/2024 8:20:53 AM
ZJ24010910010049LF,5.61,19.68,5.6,19.77,5.3,22.47,8.4,5.26,5.42,22.45,8.42,5.28,5.41,10005,49.47,10003.75,49.48,31545.74,55.6,31545.74,50.28,PASS,4/30/2024 8:21:39 AM
ZJ24010910010050LF,5.62,19.67,5.61,19.75,5.3,22.48,8.39,5.27,5.43,22.44,8.42,5.28,5.41,10003.75,49.52,10002.5,49.52,31545.74,55.56,31545.74,50.32,PASS,4/30/2024 8:22:02 AM
ZJ24010910010091LF,5.63,19.68,5.61,19.74,5.29,22.48,8.4,5.27,5.43,22.44,8.42,5.27,5.42,10001.25,49.51,10002.5,49.47,31483.67,55.57,31483.67,0.47,FAIL,4/30/2024 8:22:46 AM
ZJ24010910010227LF,5.62,19.7,5.61,19.74,5.3,22.48,8.4,5.28,5.41,22.44,8.42,5.27,5.41,10006.25,49.51,10001.25,49.41,31583.1,55.59,31583.1,0.24,FAIL,4/30/2024 8:25:22 AM
ZJ24010910010227LF,5.62,19.7,5.61,19.75,5.3,22.48,8.4,5.28,5.42,22.44,8.43,5.28,5.41,10002.5,49.52,10005,49.46,31583.1,55.59,31583.1,0.36,FAIL,4/30/2024 8:25:57 AM
ZJ24010910010131LF,5.62,19.71,5.6,19.77,5.28,22.48,8.4,5.28,5.43,22.45,8.42,5.27,5.41,10001.25,49.49,10003.75,49.46,31570.64,55.56,31570.64,0.36,FAIL,4/30/2024 8:26:35 AM
ZJ24010910010091LF,5.63,19.68,5.61,19.73,5.29,22.47,8.4,5.27,5.45,22.44,8.42,5.27,5.42,10006.25,49.56,10002.5,49.47,31471.28,55.59,31471.28,0.47,FAIL,4/30/2024 8:27:03 AM
ZJ24010910010091LF,5.63,19.68,5.61,19.74,5.29,22.47,8.4,5.27,5.43,22.44,8.42,5.27,5.42,10002.5,49.54,10006.25,49.47,31471.28,55.63,31458.91,0.35,FAIL,4/30/2024 8:27:54 AM
ZJ24010910010092LF,5.63,19.71,5.61,19.78,5.31,22.48,8.39,5.27,5.42,22.45,8.42,5.28,5.42,10001.25,49.52,10001.25,49.43,31533.31,55.62,31533.31,0.47,FAIL,4/30/2024 8:29:14 AM
ZJ24010910010092LF,5.63,19.71,5.61,19.78,5.31,22.48,8.39,5.27,5.43,22.45,8.41,5.27,5.42,10002.5,49.55,10002.5,49.45,31533.31,55.58,31533.31,0.35,FAIL,4/30/2024 8:29:47 AM
ZJ24010910010265LF,5.63,19.69,5.61,19.8,5.3,22.48,8.4,5.27,5.43,22.44,8.42,5.28,5.4,10003.75,49.53,10003.75,49.53,31496.06,55.59,31496.06,0.35,FAIL,4/30/2024 8:30:20 AM
ZJ24010910010265LF,5.64,19.69,5.61,19.81,5.3,22.48,8.4,5.27,5.42,22.45,8.42,5.28,5.4,10002.5,49.51,10002.5,49.5,31483.67,55.57,31483.67,0.35,FAIL,4/30/2024 8:30:50 AM
ZJ24010910010093LF,5.62,19.7,5.61,19.79,5.29,22.48,8.39,5.27,5.43,22.45,8.41,5.28,5.41,10003.75,49.52,10002.5,49.51,31520.88,55.56,31520.88,0.35,FAIL,4/30/2024 8:31:21 AM
