Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010900010036RH6,5.26,19.35,5.24,19.31,5.33,22.44,8.41,5.3,5.44,22.4,8.43,5.3,5.42,10005,49.65,10006.25,49.64,31458.91,55.56,31458.91,48.76,PASS,4/4/2024 7:31:34 AM
ZJ24010900010276RH6,5.65,19.64,5.62,19.7,5.31,22.45,8.41,5.29,5.44,22.41,8.43,5.29,5.43,10001.25,49.62,10002.5,49.61,31545.74,55.6,31545.74,51.22,PASS,4/4/2024 7:31:55 AM
ZJ24010900010034RH6,5.25,19.33,5.22,19.34,5.33,22.45,8.41,5.3,5.44,22.42,8.42,5.31,5.44,10001.25,49.62,10002.5,49.57,31471.28,55.59,31471.28,49.65,PASS,4/4/2024 7:32:16 AM
ZJ24010900010102RH6,5.25,19.32,5.24,19.24,5.31,22.44,8.4,5.29,5.44,22.41,8.43,5.29,5.43,10002.5,49.6,10005,49.6,31645.57,55.62,31645.57,49.29,PASS,4/4/2024 7:32:37 AM
ZJ24010900010035RH6,5.26,19.36,5.25,19.28,5.32,22.45,8.4,5.3,5.44,22.41,8.44,5.31,5.45,10005,49.71,10002.5,49.62,31508.47,55.57,31508.47,50.53,PASS,4/4/2024 7:33:09 AM
ZJ24010900010064RH6,5.24,19.3,5.22,19.34,5.34,22.44,8.4,5.3,5.43,22.41,8.43,5.31,5.42,10006.25,49.62,10003.75,49.69,31483.67,55.57,31483.67,49.35,PASS,4/4/2024 7:33:39 AM
ZJ24010900010275RH6,5.65,19.7,5.63,19.76,5.34,22.45,8.4,5.3,5.42,22.41,8.42,5.3,5.42,10001.25,49.58,10006.25,49.62,31483.67,55.57,31483.67,51.59,PASS,4/4/2024 7:33:59 AM
ZJ24010900010197RH6,5.24,19.3,5.23,19.3,5.31,22.43,8.41,5.3,5.45,22.38,8.43,5.32,5.46,10002.5,49.62,10002.5,49.62,31508.47,55.57,31508.47,49.55,PASS,4/4/2024 7:34:20 AM
ZJ24010900010279RH6,5.23,19.34,5.24,19.32,5.3,22.45,8.4,5.3,5.44,22.41,8.41,5.31,5.43,10005,49.66,10002.5,49.62,31496.06,55.59,31496.06,48.78,PASS,4/4/2024 7:34:42 AM
ZJ24010900010001RH6,5.24,19.3,5.21,19.27,5.32,22.43,8.38,5.3,5.43,22.4,8.42,5.3,5.44,10005,49.62,10003.75,49.64,31446.54,55.54,31446.54,50.39,PASS,4/4/2024 7:35:03 AM
ZJ24010900010003RH6,5.25,19.34,5.23,19.28,5.34,22.44,8.39,5.3,5.45,22.4,8.42,5.31,5.44,10005,49.65,10005,49.6,31471.28,55.55,31471.28,50.59,PASS,4/4/2024 7:35:25 AM
ZJ24010900010196RH6,5.24,19.31,5.21,19.31,5.32,22.42,8.37,5.31,5.44,22.39,8.4,5.3,5.42,10001.25,49.64,10002.5,49.55,31483.67,55.61,31483.67,50.14,PASS,4/4/2024 7:38:18 AM
ZJ24010900010198RH6,5.26,19.36,5.23,19.36,5.32,22.44,8.39,5.31,5.44,22.41,8.42,5.31,5.43,10000,49.61,10005,49.69,31533.31,55.97,31533.31,48.25,PASS,4/4/2024 7:38:47 AM
ZJ24010900010278RH6,5.25,19.33,5.23,19.34,5.33,22.43,8.38,5.31,5.44,22.41,8.41,5.31,5.44,10003.75,49.61,10005,49.67,31520.88,55.56,31520.88,49.72,PASS,4/4/2024 7:39:09 AM
ZJ24010900010084RH6,5.25,20.2,5.24,19.3,5.33,22.44,8.4,5.3,5.44,22.4,8.42,5.31,5.44,10005,49.65,10003.75,49.66,31558.19,55.58,31558.19,48.28,PASS,4/4/2024 7:39:30 AM
ZJ24010900010002RH6,5.24,19.31,5.22,19.3,5.32,22.43,8.4,5.3,5.43,22.4,8.41,5.3,5.42,10003.75,49.62,10003.75,49.63,31583.1,55.59,31583.1,49.62,PASS,4/4/2024 7:39:58 AM
ZJ24010900010277RH6,5.26,20.05,5.22,19.34,5.31,22.45,8.39,5.29,5.43,22.4,8.41,5.31,5.43,10005,49.6,10005,49.64,31508.47,55.93,31520.88,51.18,PASS,4/4/2024 7:40:18 AM
ZJ24010900010026RH6,5.25,19.23,5.22,19.33,5.32,22.45,8.4,5.28,5.44,22.4,8.43,5.31,5.42,10006.25,49.69,10003.75,49.62,31558.19,55.58,31558.19,49.94,PASS,4/4/2024 7:40:39 AM
ZJ24010900010048RH6,5.24,19.33,5.23,19.3,5.32,22.44,8.41,5.31,5.44,22.4,8.44,5.31,5.43,10001.25,49.63,10000,49.65,31520.88,55.59,31520.88,49.96,PASS,4/4/2024 7:41:00 AM
ZJ24010900010046RH6,5.25,19.34,5.23,19.33,5.32,22.44,8.4,5.3,5.44,22.4,8.43,5.31,5.43,10002.5,49.65,10003.75,49.62,31496.06,55.94,31496.06,50.39,PASS,4/4/2024 7:41:24 AM
ZJ24010900010047RH6,5.25,19.3,5.24,19.26,5.32,22.46,8.41,5.29,5.45,22.41,8.42,5.29,5.43,10003.75,49.64,10001.25,49.59,31508.47,55.57,31508.47,50.3,PASS,4/4/2024 7:41:57 AM
ZJ24010900010086RH6,5.26,19.32,5.25,19.3,5.31,22.45,8.4,5.3,5.44,22.41,8.43,5.31,5.44,10003.75,49.63,10001.25,49.57,31508.47,55.97,31496.06,49.65,PASS,4/4/2024 7:42:34 AM
ZJ24010900010087RH6,5.26,19.36,5.23,19.34,5.31,22.44,8.4,5.31,5.44,22.39,8.45,5.33,5.45,10005,49.66,10002.5,49.67,31533.31,55.58,31533.31,50.49,PASS,4/4/2024 7:43:01 AM
ZJ24010900010092RH6,5.24,19.36,5.23,19.28,5.31,22.45,8.4,5.31,5.44,22.39,8.41,5.31,5.44,10003.75,49.66,10001.25,49.66,31595.58,55.96,31595.58,50.12,PASS,4/4/2024 7:46:11 AM
ZJ24010900010221RH6,5.26,19.27,5.25,19.32,5.33,22.44,8.41,5.29,5.45,22.41,8.44,5.31,5.43,10002.5,49.64,10002.5,49.61,31570.64,55.56,31570.64,48.74,PASS,4/4/2024 7:46:38 AM
ZJ24010900010025RH6,5.26,19.36,5.23,19.32,5.31,22.45,8.41,5.3,5.44,22.41,8.43,5.32,5.44,10005,49.67,10002.5,49.66,31471.28,55.59,31471.28,50.04,PASS,4/4/2024 7:47:04 AM
ZJ24010900010085RH6,5.25,19.34,5.24,19.35,5.31,22.44,8.4,5.31,5.44,22.41,8.42,5.32,5.44,10001.25,49.59,10003.75,49.64,31545.74,55.95,31545.74,50.63,PASS,4/4/2024 7:47:28 AM
ZJ24010900010234RH6,5.24,19.98,5.24,19.32,5.31,22.44,8.41,5.3,5.46,22.4,8.43,5.31,5.43,10003.75,49.66,10000,49.65,31658.09,55.96,31658.09,49.35,PASS,4/4/2024 7:48:18 AM
ZJ24010900010042RH6,5.26,19.31,5.24,19.29,5.3,22.44,8.4,5.3,5.44,22.41,8.43,5.3,5.45,10001.25,49.62,10005,49.66,31558.19,55.58,31558.19,50.41,PASS,4/4/2024 7:48:43 AM
ZJ24010900010027RH6,5.26,19.36,5.23,19.33,5.33,22.46,8.39,5.31,5.45,22.43,8.43,5.31,5.44,10003.75,49.64,10001.25,49.57,31458.91,55.56,31458.91,49.27,PASS,4/4/2024 7:49:04 AM
ZJ24010900010050RH6,5.25,19.3,5.24,19.31,5.31,22.45,8.4,5.3,5.45,22.4,8.43,5.31,5.43,10003.75,49.68,10003.75,49.61,31471.28,55.55,31471.28,49.92,PASS,4/4/2024 7:49:31 AM
ZJ24010900010095RH6,5.25,19.3,5.24,19.28,5.33,22.44,8.41,5.31,5.45,22.41,8.44,5.31,5.45,10001.25,49.61,10003.75,49.63,31508.47,55.57,31508.47,51.32,PASS,4/4/2024 7:50:01 AM
ZJ24010900010096RH6,5.26,19.32,5.25,19.28,5.32,22.45,8.41,5.31,5.45,22.4,8.43,5.3,5.44,10003.75,49.66,10002.5,49.56,31471.28,55.59,31458.91,51.12,PASS,4/4/2024 7:50:24 AM
ZJ24010900010094RH6,5.24,19.31,5.24,19.28,5.31,22.41,8.4,5.3,5.44,22.41,8.43,5.3,5.44,10006.25,49.72,10005,49.57,31533.31,55.58,31533.31,49.35,PASS,4/4/2024 7:50:44 AM
ZJ24010900010093RH6,5.26,19.25,5.24,19.31,5.32,22.45,8.39,5.27,5.45,22.41,8.42,5.31,5.44,10002.5,49.61,10002.5,49.57,31508.47,55.53,31520.88,49.84,PASS,4/4/2024 7:51:08 AM
ZJ24010900010082RH6,5.24,19.34,5.22,19.31,5.31,22.42,8.4,5.3,5.44,22.39,8.4,5.3,5.43,10002.5,49.6,10001.25,49.57,31533.31,55.54,31533.31,49.9,PASS,4/4/2024 7:51:40 AM
ZJ24010900010083RH6,5.26,19.32,5.23,19.31,5.32,22.45,8.41,5.31,5.45,22.41,8.43,5.31,5.43,10002.5,49.65,10002.5,49.59,31570.64,55.6,31570.64,50.71,PASS,4/4/2024 7:52:00 AM
ZJ24010900010049RH6,5.27,19.34,5.24,19.35,5.32,22.44,8.4,5.31,5.44,22.39,8.44,5.32,5.43,10000,49.56,10002.5,49.66,31583.1,55.59,31583.1,50.61,PASS,4/4/2024 7:52:22 AM
ZJ24010900010091RH6,5.24,19.36,5.23,19.31,5.34,22.42,8.39,5.31,5.44,22.38,8.43,5.32,5.46,10003.75,49.62,10005,49.64,31583.1,55.55,31583.1,49.43,PASS,4/4/2024 7:52:43 AM
ZJ24010900010208RH6,5.25,19.3,5.23,19.34,5.33,22.44,8.41,5.31,5.44,22.4,8.43,5.31,5.43,10003.75,49.67,10001.25,49.58,31583.1,55.59,31583.1,50.14,PASS,4/4/2024 7:54:16 AM
ZJ24010900010053RH6,5.26,19.29,5.24,19.34,5.32,22.43,8.4,5.31,5.45,22.38,8.42,5.32,5.43,10002.5,49.65,10005,49.65,31608.06,55.55,31608.06,50.49,PASS,4/4/2024 7:54:46 AM
ZJ24010900010088RH6,5.26,19.34,5.23,19.35,5.33,22.43,8.41,5.31,5.44,22.41,8.43,5.32,5.44,10003.75,49.69,10001.25,49.64,31608.06,55.59,31608.06,50.93,PASS,4/4/2024 7:55:08 AM
ZJ24010900010089RH6,5.23,19.31,5.22,19.32,5.31,22.44,8.4,5.3,5.45,22.39,8.43,5.32,5.43,10001.25,49.62,10001.25,49.64,31545.74,55.6,31545.74,50.12,PASS,4/4/2024 7:55:39 AM
ZJ24010900010236RH6,5.23,19.27,5.22,19.27,5.33,22.43,8.4,5.31,5.46,22.38,8.41,5.3,5.43,10005,49.66,10002.5,49.59,31471.28,55.59,31471.28,50.63,PASS,4/4/2024 7:56:02 AM
ZJ24010900010090RH6,5.25,19.32,5.23,19.3,5.34,22.43,8.4,5.31,5.44,22.4,8.44,5.31,5.45,10005,49.66,10006.25,49.67,31496.06,55.59,31496.06,50.24,PASS,4/4/2024 7:56:27 AM
ZJ24010900010237RH6,5.25,19.31,5.21,19.28,5.33,22.42,8.37,5.3,5.43,22.39,8.41,5.3,5.43,10003.75,49.64,10005,49.62,31533.31,55.97,31533.31,49.43,PASS,4/4/2024 7:56:50 AM
ZJ24010900010174RH6,5.24,19.37,5.22,19.34,5.32,22.43,8.4,5.31,5.43,22.41,8.43,5.32,5.41,10002.5,49.64,10005,49.65,31545.74,55.6,31545.74,50.24,PASS,4/4/2024 7:57:12 AM
ZJ24010900010189RH6,5.26,19.27,5.23,19.32,5.35,22.44,8.41,5.3,5.43,22.4,8.44,5.31,5.44,10002.5,49.65,10005,49.61,31533.31,55.58,31533.31,51.04,PASS,4/4/2024 7:57:33 AM
ZJ24010900010218RH6,5.26,19.33,5.24,19.31,5.33,22.44,8.41,5.31,5.44,22.41,8.43,5.31,5.44,10003.75,49.69,10001.25,49.58,31483.67,55.57,31483.67,49.7,PASS,4/4/2024 7:58:13 AM
ZJ24010900010054RH6,5.24,19.27,5.21,19.34,5.33,22.42,8.38,5.3,5.43,22.39,8.42,5.32,5.44,10006.25,49.62,10005,49.67,31545.74,55.56,31545.74,49.8,PASS,4/4/2024 7:58:39 AM
ZJ24010900010217RH6,5.24,19.31,5.25,19.31,5.32,22.45,8.42,5.3,5.46,22.4,8.42,5.31,5.43,10001.25,49.63,10002.5,49.61,31508.47,55.57,31508.47,50.69,PASS,4/4/2024 7:59:03 AM
ZJ24010900010017RH6,5.26,19.28,5.22,19.34,5.3,22.43,8.38,5.29,5.42,22.41,8.41,5.32,5.44,10003.75,49.66,10005,49.64,31483.67,55.61,31483.67,49.86,PASS,4/4/2024 7:59:26 AM
ZJ24010900010052RH6,5.24,19.31,5.22,19.31,5.32,22.43,8.39,5.3,5.43,22.4,8.42,5.31,5.42,10003.75,49.71,10002.5,49.61,31520.88,55.56,31520.88,50,PASS,4/4/2024 7:59:48 AM
ZJ24010900010209RH6,5.26,19.31,5.25,19.32,5.32,22.43,8.41,5.3,5.44,22.41,8.43,5.31,5.44,10005,49.6,10005,49.65,31397.17,55.57,31397.17,49.14,PASS,4/4/2024 8:00:13 AM
ZJ24010900010172RH6,5.26,19.33,5.24,19.31,5.32,22.42,8.41,5.3,5.43,22.42,8.43,5.31,5.42,10005,49.62,10002.5,49.56,31533.31,55.58,31533.31,48.56,PASS,4/4/2024 8:00:35 AM
ZJ24010900010210RH6,5.24,19.27,5.23,19.29,5.33,22.44,8.4,5.3,5.44,22.4,8.42,5.3,5.43,10003.75,49.66,10002.5,49.59,31533.31,55.58,31533.31,49.43,PASS,4/4/2024 8:00:57 AM
ZJ24010900010021RH6,5.25,19.31,5.22,19.32,5.34,22.43,8.37,5.3,5.42,22.38,8.4,5.31,5.44,10003.75,49.63,10001.25,49.62,31421.84,55.58,31421.84,49.65,PASS,4/4/2024 8:01:41 AM
ZJ24010900010016RH6,5.24,19.32,5.22,19.31,5.32,22.44,8.4,5.31,5.44,22.38,8.42,5.32,5.45,10003.75,49.68,10005,49.57,31434.18,55.6,31434.18,51,PASS,4/4/2024 8:02:04 AM
ZJ24010900010188RH6,5.25,19.32,5.23,19.25,5.31,22.43,8.39,5.31,5.44,22.39,8.41,5.29,5.44,10003.75,49.67,10002.5,49.62,31520.88,55.59,31520.88,50.71,PASS,4/4/2024 8:02:28 AM
ZJ24010900010019RH6,5.23,19.32,5.22,19.27,5.33,22.43,8.39,5.31,5.43,22.38,8.41,5.3,5.42,10002.5,49.64,10002.5,49.61,31583.1,55.98,31583.1,49.74,PASS,4/4/2024 8:02:54 AM
ZJ24010900010235RH6,5.24,19.3,5.23,19.31,5.31,22.43,8.41,5.31,5.46,22.39,8.4,5.31,5.44,10003.75,49.63,10003.75,49.58,31483.67,55.96,31483.67,49.23,PASS,4/4/2024 8:03:16 AM
ZJ24010900010010RH6,5.25,19.31,5.22,19.26,5.34,22.43,8.39,5.3,5.45,22.41,8.44,5.31,5.44,10003.75,49.64,10005,49.64,31434.18,55.56,31434.18,50.22,PASS,4/4/2024 8:03:48 AM
ZJ24010900010018RH6,5.24,19.34,5.23,19.31,5.34,22.43,8.4,5.31,5.45,22.4,8.42,5.32,5.43,10002.5,49.62,10005,49.65,31471.28,55.59,31471.28,50.83,PASS,4/4/2024 8:04:10 AM
ZJ24010900010173RH6,5.25,19.29,5.22,19.32,5.32,22.45,8.39,5.29,5.44,22.41,8.42,5.31,5.44,10002.5,49.65,10002.5,49.57,31446.54,55.54,31446.54,50.39,PASS,4/4/2024 8:04:32 AM
ZJ24010900010011RH6,5.25,19.32,5.24,19.3,5.31,22.46,8.4,5.3,5.43,22.4,8.41,5.31,5.43,10000,49.59,10005,49.66,31570.64,55.6,31570.64,50.04,PASS,4/4/2024 8:05:09 AM
ZJ24010900010012RH6,5.24,19.35,5.23,19.27,5.32,22.42,8.39,5.3,5.43,22.41,8.42,5.3,5.43,10003.75,49.64,10002.5,49.65,31483.67,55.57,31483.67,49.9,PASS,4/4/2024 8:05:37 AM
ZJ24010900010014RH6,5.25,19.35,5.25,19.25,5.31,22.43,8.39,5.29,5.43,22.41,8.42,5.29,5.42,10005,49.59,10000,49.59,31508.47,55.53,31508.47,49.98,PASS,4/4/2024 8:06:05 AM
ZJ24010900010015RH6,5.24,19.27,5.22,19.27,5.31,22.42,8.39,5.3,5.43,22.4,8.41,5.3,5.44,10003.75,49.63,10003.75,49.61,31545.74,55.56,31545.74,50.59,PASS,4/4/2024 8:06:32 AM
ZJ24010900010020RH6,5.24,19.36,5.24,19.33,5.34,22.43,8.4,5.31,5.43,22.41,8.44,5.31,5.44,10003.75,49.66,10003.75,49.63,31458.91,55.6,31458.91,50.26,PASS,4/4/2024 8:06:56 AM
ZJ24010900010219RH6,5.26,19.34,5.25,19.31,5.33,22.43,8.41,5.31,5.44,22.4,8.42,5.31,5.42,10003.75,49.61,10003.75,49.67,31533.31,55.58,31533.31,50.41,PASS,4/4/2024 8:07:19 AM
ZJ24010900010187RH6,5.26,19.32,5.25,19.32,5.32,22.43,8.39,5.29,5.45,0.67,8.42,5.33,5.44,10003.75,49.62,10001.25,49.63,31471.28,55.55,31471.28,49.13,FAIL,4/4/2024 8:07:39 AM
ZJ24010900010187RH6,5.27,19.33,5.26,19.32,5.31,22.42,8.41,5.29,5.47,22.38,8.43,5.31,5.45,10002.5,49.59,10000,49.58,31471.28,55.55,31471.28,49.06,PASS,4/4/2024 8:08:19 AM
ZJ24010900010213RH6,5.25,19.33,5.25,19.34,5.33,22.43,8.4,5.31,5.45,22.4,8.43,5.31,5.43,10003.75,49.69,10001.25,49.59,31496.06,55.94,31496.06,49.41,PASS,4/4/2024 8:08:44 AM
ZJ24010900010294RH6,5.25,19.32,5.23,19.35,5.33,22.45,8.39,5.3,5.46,22.4,8.41,5.32,5.42,10003.75,49.59,10005,49.65,31533.31,55.97,31533.31,49.74,PASS,4/4/2024 8:09:26 AM
