Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010910010223LF,0,0,2.97,11.24,5.35,14.22,5.31,5.31,4.64,13.25,5.5,9.4,4.75,10372.1,185.27,7059.65,126.1,31471.28,9.91,31483.67,9.96,FAIL,4/18/2024 1:34:47 PM
ZJ24010910010225LF,5.64,19.68,5.62,19.78,5.32,22.43,8.41,5.32,5.41,22.39,8.42,5.32,5.39,10005,49.5,10005,49.52,31545.74,55.56,31545.74,50.91,PASS,4/18/2024 1:36:06 PM
ZJ24010910010304LF,5.67,19.64,5.64,19.79,5.32,22.43,8.4,5.31,5.46,22.4,8.42,5.33,5.44,10003.75,49.51,10003.75,49.56,31434.18,55.6,31434.18,50.37,PASS,4/18/2024 1:36:34 PM
ZJ24010910010224LF,5.65,19.65,5.63,19.74,5.35,22.43,8.41,5.31,5.42,22.39,8.43,5.32,5.4,10005,49.54,10006.25,49.56,31520.88,55.59,31520.88,49.05,PASS,4/18/2024 1:39:01 PM
ZJ24010910010306LF,5.68,19.68,5.64,19.77,5.34,22.42,8.41,5.31,5.47,22.38,8.43,5.32,5.45,10005,49.52,10005,49.51,31483.67,55.57,31483.67,50.92,PASS,4/18/2024 1:40:00 PM
ZJ24010910010173LF,5.65,19.7,5.64,19.74,5.32,22.42,8.4,5.32,5.45,22.39,8.43,5.32,5.43,10003.75,49.51,10001.25,49.49,31570.64,55.56,31570.64,50.32,PASS,4/18/2024 1:41:14 PM
ZJ24010910010174LF,5.67,19.66,5.65,19.76,5.34,22.42,8.41,5.3,5.45,22.4,8.42,5.32,5.44,10002.5,49.5,10006.25,49.51,31434.18,55.6,31434.18,50.73,PASS,4/18/2024 1:41:58 PM
ZJ24010910010247LF,5.66,19.71,5.66,19.78,5.33,22.42,8.41,5.31,5.45,22.39,8.43,5.32,5.45,10005,49.51,10005,49.41,31298.9,55.56,31298.9,49.53,PASS,4/18/2024 1:42:25 PM
ZJ24010910010319LF,5.65,19.66,5.65,19.78,5.33,22.43,8.4,5.31,5.48,22.4,8.43,5.33,5.45,10005,49.54,10003.75,49.54,31496.06,55.59,31496.06,0.35,FAIL,4/18/2024 1:42:57 PM
ZJ24010910010319LF,5.65,19.66,5.65,19.78,5.33,22.43,8.41,5.31,5.46,22.39,8.43,5.33,5.45,10003.75,49.52,10001.25,49.52,31471.28,55.55,31471.28,49.21,PASS,4/18/2024 1:43:43 PM
ZJ24010910010249LF,5.66,19.65,5.64,19.7,5.33,22.42,8.42,5.31,5.47,22.39,8.43,5.31,5.46,10000,49.49,10002.5,49.44,31421.84,55.58,31421.84,51.02,PASS,4/18/2024 1:44:09 PM
ZJ24010910010305LF,5.67,19.65,5.64,19.76,5.33,22.42,8.41,5.31,5.45,22.39,8.42,5.33,5.45,10005,49.51,10003.75,49.49,31483.67,55.57,31483.67,50.81,PASS,4/18/2024 1:45:21 PM
ZJ24010910010164LF,5.65,19.68,5.64,19.72,5.34,22.42,8.41,5.31,5.45,22.39,8.42,5.31,5.43,10003.75,49.53,10003.75,49.51,31483.67,55.57,31483.67,49.67,PASS,4/18/2024 1:46:05 PM
ZJ24010910010143LF,5.66,19.68,5.65,19.72,5.34,22.43,8.4,5.32,5.45,22.39,8.43,5.32,5.44,10001.25,49.52,10003.75,49.51,31434.18,55.56,31434.18,50.81,PASS,4/18/2024 1:46:38 PM
ZJ24010910010250LF,5.66,19.65,5.64,19.77,5.34,22.43,8.4,5.31,5.46,22.39,8.42,5.31,5.47,10005,49.52,10003.75,49.48,31483.67,55.57,31483.67,50.26,PASS,4/18/2024 1:47:04 PM
ZJ24010910010322LF,5.66,19.69,5.65,19.75,5.34,22.43,8.4,5.31,5.45,22.4,8.42,5.33,5.45,10006.25,49.49,10002.5,49.56,31471.28,55.55,31471.28,49.13,PASS,4/18/2024 1:48:02 PM
ZJ24010910010324LF,5.65,19.64,5.64,19.73,5.31,22.42,8.41,5.31,5.46,22.39,8.43,5.33,5.46,10003.75,49.52,10003.75,49.53,31608.06,55.63,31608.06,50.49,PASS,4/18/2024 1:48:41 PM
ZJ24010910010323LF,5.66,19.7,5.64,19.74,5.33,22.43,8.41,5.32,5.45,22.4,8.42,5.31,5.45,10002.5,49.51,10005,49.46,31483.67,55.57,31483.67,49.51,PASS,4/18/2024 1:49:10 PM
ZJ24010910010163LF,5.66,19.62,5.63,19.74,5.33,22.42,8.4,5.31,5.46,22.38,8.42,5.32,5.43,10002.5,49.51,10006.25,49.51,31533.31,55.58,31533.31,50.14,PASS,4/18/2024 1:49:32 PM
ZJ24010910010165LF,5.65,19.69,5.63,19.77,5.33,22.43,8.39,5.32,5.44,22.4,8.42,5.33,5.43,10005,49.52,10003.75,49.46,31471.28,55.55,31471.28,49.65,PASS,4/18/2024 1:50:03 PM
ZJ24010910010252LF,5.65,19.67,5.63,19.68,5.33,22.42,8.41,5.31,5.46,22.39,8.42,5.31,5.44,10003.75,49.52,10006.25,49.52,31434.18,55.56,31434.18,50.53,PASS,4/18/2024 1:50:25 PM
ZJ24010910010187LF,5.66,19.68,5.64,19.71,5.32,22.43,8.4,5.31,5.47,22.4,8.42,5.31,5.44,10002.5,49.55,10002.5,49.44,31496.06,55.94,31496.06,51.02,PASS,4/18/2024 1:50:53 PM
ZJ24010910010142LF,5.65,19.68,5.63,19.74,5.32,22.42,8.4,5.31,5.45,22.39,8.42,5.32,5.44,10003.75,49.54,10002.5,49.51,31558.19,55.58,31558.19,50.37,PASS,4/18/2024 1:51:15 PM
ZJ24010910010188LF,5.65,19.62,5.64,19.74,5.34,22.42,8.41,5.31,5.44,22.39,8.42,5.33,5.44,10001.25,49.51,10005,49.52,31471.28,55.59,31471.28,50.63,PASS,4/18/2024 1:51:47 PM
ZJ24010910010189LF,5.66,19.67,5.64,19.74,5.32,22.41,8.4,5.31,5.45,22.38,8.43,5.31,5.44,10003.75,49.51,10000,49.5,31545.74,55.6,31545.74,51.34,PASS,4/18/2024 1:52:13 PM
ZJ24010910010251LF,5.66,19.65,5.64,19.65,5.36,22.42,8.41,5.31,5.46,22.39,8.44,5.31,5.45,10001.25,49.51,10001.25,49.47,31558.19,55.58,31558.19,51.05,PASS,4/18/2024 1:52:35 PM
ZJ24010910010144LF,5.65,19.66,5.65,19.75,5.34,22.42,8.43,5.31,5.44,22.39,8.43,5.33,5.45,10003.75,49.52,10001.25,49.49,31533.31,55.97,31533.31,50.53,PASS,4/18/2024 1:53:02 PM
ZJ24010910010328LF,5.65,19.66,5.62,19.74,5.34,22.43,8.41,5.32,5.47,22.39,8.43,5.32,5.44,10006.25,49.49,10007.51,49.44,31583.1,55.55,31583.1,50.14,PASS,4/18/2024 1:53:31 PM
ZJ24010910010329LF,5.65,19.68,5.65,19.7,5.33,22.42,8.41,5.31,5.47,22.38,8.42,5.31,5.45,10005,49.47,10002.5,49.55,31620.55,55.57,31620.55,50.36,PASS,4/18/2024 1:54:14 PM
ZJ24010910010330LF,5.65,19.7,5.63,19.72,5.34,22.43,8.4,5.32,5.46,22.38,8.43,5.32,5.45,10002.5,49.46,10003.75,49.47,31483.67,55.57,31496.06,49.25,PASS,4/18/2024 1:55:07 PM
ZJ24010910010162LF,5.65,19.68,5.65,19.74,5.34,22.42,8.43,5.32,5.45,22.39,8.42,5.32,5.44,10005,49.5,10005,49.56,31558.19,55.54,31558.19,50.22,PASS,4/18/2024 1:55:36 PM
ZJ24010910010197LF,5.66,19.67,5.64,19.72,5.33,22.42,8.41,5.31,5.46,22.38,8.43,5.32,5.45,10005,49.47,10006.25,49.49,31520.88,55.59,31520.88,49.68,PASS,4/18/2024 1:55:58 PM
ZJ24010910010196LF,5.65,19.7,5.64,19.73,5.34,22.41,8.41,5.32,5.44,22.38,8.43,5.32,5.44,10006.25,49.46,10005,49.47,31558.19,55.54,31558.19,49.15,PASS,4/18/2024 1:56:23 PM
ZJ24010910010104LF,5.65,19.65,5.64,19.74,5.34,22.42,8.41,5.31,5.46,22.39,8.42,5.32,5.45,10002.5,49.5,10001.25,49.46,31545.74,55.99,31545.74,48.58,PASS,4/18/2024 1:56:50 PM
ZJ24010910010105LF,5.66,19.68,5.65,19.71,5.35,22.42,8.41,5.32,5.47,22.39,8.43,5.31,5.45,10002.5,49.51,10005,49.5,31620.55,55.57,31620.55,49.84,PASS,4/18/2024 1:57:10 PM
ZJ24010910010200LF,5.66,19.67,5.65,19.71,5.34,22.42,8.41,5.32,5.44,22.38,8.43,5.31,5.45,10002.5,49.5,10001.25,49.52,31533.31,55.58,31533.31,49.47,PASS,4/18/2024 1:57:29 PM
ZJ24010910010194LF,5.66,19.68,5.64,19.74,5.33,22.42,8.4,5.32,5.44,22.38,8.42,5.32,5.45,10003.75,49.49,10003.75,49.48,31533.31,55.97,31533.31,50.97,PASS,4/18/2024 1:57:57 PM
ZJ24010910010198LF,5.66,19.64,5.62,19.74,5.35,22.43,8.4,5.31,5.45,22.4,8.43,5.33,5.45,10003.75,49.51,10005,49.47,31595.58,55.57,31595.58,50.43,PASS,4/18/2024 1:58:37 PM
ZJ24010910010086LF,5.67,19.65,5.64,19.73,5.31,22.42,8.4,5.31,5.45,22.39,8.43,5.32,5.46,10001.25,49.47,10003.75,49.47,31397.17,55.57,31397.17,48.98,PASS,4/18/2024 1:59:04 PM
ZJ24010910010160LF,5.66,19.65,5.64,19.75,5.32,22.43,8.4,5.31,5.46,22.38,8.43,5.32,5.44,10001.25,49.48,9998.75,49.43,31620.55,55.57,31620.55,49.37,PASS,4/18/2024 1:59:40 PM
ZJ24010910010085LF,5.67,19.64,5.64,19.76,5.31,22.42,8.41,5.31,5.47,22.39,8.42,5.32,5.44,10003.75,49.51,10002.5,49.51,31533.31,55.97,31533.31,50.65,PASS,4/18/2024 2:12:12 PM
ZJ24010910010195LF,5.65,19.51,5.64,19.76,5.35,22.42,8.41,5.28,5.46,22.39,8.43,5.32,5.42,10002.5,49.49,10002.5,49.49,31434.18,55.56,31434.18,0.35,FAIL,4/18/2024 2:12:39 PM
ZJ24010910010195LF,5.65,19.51,5.64,19.76,5.35,22.42,8.41,5.28,5.46,22.39,8.43,5.32,5.43,10003.75,49.47,10003.75,49.52,31421.84,55.62,31421.84,48,PASS,4/18/2024 2:13:23 PM
ZJ24010910010161LF,5.65,19.66,5.64,19.73,5.34,22.42,8.4,5.3,5.46,22.39,8.42,5.31,5.43,10003.75,49.52,10000,49.48,31384.86,55.59,31384.86,48.96,PASS,4/18/2024 2:13:49 PM
ZJ24010910010103LF,5.67,19.68,5.64,19.77,5.33,22.43,8.41,5.31,5.46,22.39,8.43,5.33,5.44,10005,49.56,10005,49.46,31446.54,55.58,31446.54,49.72,PASS,4/18/2024 2:14:40 PM
ZJ24010910010199LF,5.65,19.67,5.64,19.63,5.32,22.42,8.41,5.31,5.45,22.39,8.42,5.29,5.43,10002.5,49.49,10002.5,49.49,31496.06,55.67,31483.67,50.53,PASS,4/18/2024 2:15:18 PM
ZJ24010910010193LF,5.65,19.7,5.63,19.7,5.33,22.42,8.41,5.32,5.44,22.38,8.42,5.31,5.43,10003.75,49.54,10005,49.49,31483.67,55.53,31483.67,49.23,PASS,4/18/2024 2:17:56 PM
ZJ24010910010201LF,5.65,19.71,5.62,19.76,5.36,22.43,8.39,5.33,5.44,22.39,8.41,5.32,5.43,10003.75,49.51,10003.75,49.49,31471.28,55.63,31471.28,50.35,PASS,4/18/2024 2:18:18 PM
ZJ24010910010087LF,5.67,19.68,5.65,19.71,5.32,22.42,8.4,5.31,5.45,22.38,8.42,5.32,5.45,10003.75,49.52,10002.5,49.5,31533.31,55.58,31533.31,48.56,PASS,4/18/2024 2:18:43 PM
ZJ24010910010303LF,5.66,19.65,5.63,19.73,5.35,22.42,8.4,5.32,5.45,22.38,8.43,5.31,5.44,10003.75,49.53,10003.75,49.52,31545.74,55.6,31545.74,49.96,PASS,4/18/2024 2:20:29 PM
ZJ24010910010190LF,5.67,19.69,5.64,19.72,5.35,22.41,8.41,5.33,5.47,22.39,8.43,5.32,5.45,10006.25,49.56,10002.5,49.55,31446.54,55.58,31446.54,49.72,PASS,4/18/2024 2:21:03 PM
ZJ24010910010256LF,5.66,19.67,5.64,19.75,5.34,22.42,8.41,5.31,5.45,22.38,8.42,5.33,5.45,10003.75,49.52,10001.25,49.47,31558.19,55.54,31558.19,51.48,PASS,4/18/2024 2:21:27 PM
ZJ24010910010232LF,5.67,19.66,5.63,19.76,5.34,22.42,8.4,5.32,5.45,22.38,8.42,5.32,5.45,10001.25,49.51,10005,49.45,31446.54,55.58,31446.54,49.65,PASS,4/18/2024 2:21:51 PM
ZJ24010910010258LF,5.66,19.71,5.64,19.79,5.33,22.42,8.41,5.32,5.46,22.38,8.42,5.34,5.44,10002.5,49.49,10002.5,49.5,31384.86,55.59,31384.86,50.26,PASS,4/18/2024 2:22:26 PM
ZJ24010910010078LF,5.66,19.7,5.65,19.76,5.34,22.41,8.41,5.32,5.47,22.38,8.42,5.32,5.44,10002.5,49.5,10005,49.49,31434.18,55.6,31434.18,49.74,PASS,4/18/2024 2:22:47 PM
ZJ24010910010257LF,5.66,19.7,5.64,19.77,5.32,22.41,8.4,5.32,5.47,22.38,8.43,5.32,5.45,10001.25,49.52,10001.25,49.53,31471.28,55.59,31471.28,0.51,FAIL,4/18/2024 2:23:25 PM
ZJ24010910010257LF,5.66,19.7,5.65,19.78,5.32,22.41,8.4,5.32,5.47,22.38,8.42,5.33,5.45,10003.75,49.49,10006.25,49.58,31471.28,55.59,31471.28,0.35,FAIL,4/18/2024 2:23:45 PM
ZJ24010910010321LF,5.66,19.65,5.64,19.74,5.34,22.42,8.4,5.31,5.47,22.39,8.42,5.32,5.45,10007.51,49.54,10002.5,49.51,31583.1,55.63,31583.1,0.36,FAIL,4/18/2024 2:24:05 PM
ZJ24010910010314LF,5.67,19.67,5.63,19.68,5.34,22.42,8.41,5.32,5.46,22.37,8.42,5.32,5.45,10002.5,49.55,10003.75,49.49,31533.31,55.54,31533.31,50.69,PASS,4/18/2024 2:24:33 PM
ZJ24010910010076LF,5.66,19.65,5.63,19.72,5.32,22.42,8.4,5.31,5.46,22.38,8.43,5.33,5.45,10005,49.55,10003.75,49.51,31471.28,55.59,31471.28,0.47,FAIL,4/18/2024 2:24:53 PM
ZJ24010910010076LF,5.66,19.65,5.64,19.72,5.32,22.42,8.41,5.32,5.48,22.38,8.43,5.32,5.45,10005,49.52,10003.75,49.49,31471.28,55.59,31471.28,0.35,FAIL,4/18/2024 2:25:16 PM
ZJ24010910010076LF,5.67,19.64,5.63,19.72,5.32,22.43,8.42,5.32,5.48,22.38,8.43,5.32,5.46,10001.25,49.51,10003.75,49.49,31458.91,55.52,31458.91,48.92,PASS,4/18/2024 2:25:39 PM
ZJ24010910010192LF,5.66,19.66,5.64,19.72,5.33,22.41,8.4,5.31,5.46,22.38,8.42,5.31,5.45,10005,49.54,10005,49.54,31483.67,55.61,31483.67,50.85,PASS,4/18/2024 2:26:00 PM
ZJ24010910010191LF,5.66,19.64,5.64,19.77,5.35,22.42,8.42,5.31,5.48,22.37,8.43,5.32,5.46,10003.75,49.48,10002.5,49.51,31458.91,55.56,31458.91,50.33,PASS,4/18/2024 2:26:21 PM
ZJ24010910010302LF,5.66,19.67,5.63,19.74,5.35,22.42,8.4,5.32,5.45,22.38,8.42,5.32,5.45,10000,49.46,10005,49.52,31496.06,55.59,31496.06,49.06,PASS,4/18/2024 2:26:42 PM
ZJ24010910010301LF,5.66,19.7,5.64,19.69,5.33,22.42,8.4,5.32,5.45,22.38,8.43,5.31,5.44,10000,49.48,10003.75,49.52,31533.31,55.93,31533.31,50.3,PASS,4/18/2024 2:27:03 PM
ZJ24010910010313LF,5.66,19.63,5.63,19.75,5.34,22.42,8.4,5.31,5.45,22.38,8.42,5.32,5.45,10005,49.51,10003.75,49.46,31458.91,55.96,31458.91,49.55,PASS,4/18/2024 2:27:28 PM
ZJ24010910010077LF,5.66,19.65,5.64,19.71,5.33,22.42,8.42,5.33,5.47,22.38,8.43,5.32,5.45,10002.5,49.51,10000,49.41,31508.47,55.61,31508.47,50.65,PASS,4/18/2024 2:27:50 PM
ZJ24010910010315LF,5.66,19.65,5.65,19.73,5.33,22.42,8.4,5.32,5.47,22.39,8.42,5.32,5.44,10001.25,49.49,10003.75,49.46,31558.19,55.62,31558.19,50.37,PASS,4/18/2024 2:28:15 PM
ZJ24010910010234LF,5.67,19.64,5.64,19.73,5.34,22.42,8.41,5.31,5.46,22.38,0.75,5.33,5.46,10001.25,49.44,10001.25,49.47,31409.5,55.59,31409.5,50.96,FAIL,4/18/2024 2:28:37 PM
ZJ24010910010234LF,5.67,19.64,5.65,19.74,5.35,22.42,8.41,5.31,5.47,22.38,8.43,5.33,5.46,10005,49.46,10003.75,49.48,31397.17,55.57,31397.17,50.63,PASS,4/18/2024 2:28:55 PM
ZJ24010910010233LF,5.65,19.67,5.65,19.75,5.35,22.41,8.41,5.32,5.46,22.37,8.43,5.32,5.45,10005,49.51,10003.75,49.51,31545.74,55.6,31545.74,49.76,PASS,4/18/2024 2:29:23 PM
ZJ24010910010206LF,5.65,19.67,5.64,19.74,5.35,22.42,8.4,5.31,5.47,22.39,8.41,5.31,5.44,10003.75,49.47,10003.75,49.51,31583.1,55.59,31583.1,50.14,PASS,4/18/2024 2:30:38 PM
ZJ24010910010205LF,5.66,19.58,5.63,19.76,5.35,22.42,8.42,5.31,5.47,22.38,8.42,5.33,5.45,10002.5,49.51,10003.75,49.47,31483.67,55.57,31483.67,50.3,PASS,4/18/2024 2:30:59 PM
ZJ24010910010309LF,5.67,19.64,5.65,19.75,5.33,22.42,8.4,5.32,5.47,22.38,8.43,5.32,5.46,10003.75,49.49,10003.75,49.49,31670.63,55.98,31670.63,50.51,PASS,4/18/2024 2:31:18 PM
ZJ24010910010060LF,5.66,19.66,5.65,19.73,5.32,22.42,8.4,5.32,5.45,22.39,8.42,5.32,5.44,10002.5,49.51,10002.5,49.5,31570.64,55.56,31570.64,50.51,PASS,4/18/2024 2:31:41 PM
ZJ24010910010059LF,5.67,19.62,5.65,19.74,5.32,22.42,8.4,5.31,5.46,22.38,8.43,5.31,5.44,10001.25,49.49,10005,49.5,31458.91,55.6,31458.91,0.47,FAIL,4/18/2024 2:32:00 PM
ZJ24010910010059LF,5.67,19.62,5.65,19.74,5.32,22.42,8.41,5.31,5.46,22.38,8.42,5.32,5.44,10003.75,49.53,10003.75,49.53,31458.91,56,31458.91,49.86,PASS,4/18/2024 2:32:19 PM
ZJ24010910010244LF,5.66,19.7,5.63,19.77,5.34,22.42,8.41,5.34,5.46,22.39,8.42,5.33,5.45,10006.25,49.48,10005,49.46,31533.31,55.54,31545.74,50.51,PASS,4/18/2024 2:32:46 PM
ZJ24010910010094LF,5.65,19.6,5.63,19.75,5.34,22.42,8.42,5.31,5.47,22.38,8.42,5.32,5.43,10003.75,49.47,10002.5,49.54,31508.47,55.57,31508.47,50.61,PASS,4/18/2024 2:33:08 PM
ZJ24010910010238LF,5.66,19.66,5.64,19.75,5.32,22.41,8.41,5.32,5.45,22.38,8.42,5.32,5.44,10001.25,49.48,10005,49.51,31533.31,55.58,31533.31,50.06,PASS,4/18/2024 2:33:51 PM
ZJ24010910010240LF,5.66,19.59,5.63,19.76,5.33,22.42,8.42,5.32,5.47,22.39,8.43,5.33,5.45,10005,49.55,10002.5,49.54,31471.28,55.63,31471.28,50.55,PASS,4/18/2024 2:34:12 PM
ZJ24010910010308LF,5.64,19.66,5.64,19.73,5.33,22.42,8.41,5.31,5.45,22.38,8.42,5.33,5.44,10000,49.48,10003.75,49.49,31533.31,55.58,31533.31,0.35,FAIL,4/18/2024 2:34:33 PM
ZJ24010910010308LF,5.64,19.67,5.64,19.74,5.34,22.42,8.4,5.31,5.45,22.38,8.43,5.33,5.44,10005,49.5,10005,49.51,31533.31,55.62,31533.31,0.35,FAIL,4/18/2024 2:34:54 PM
ZJ24010910010308LF,5.64,19.67,5.65,19.74,5.33,22.42,8.41,5.31,5.45,22.38,8.42,5.33,5.44,10002.5,49.5,10005,49.5,31520.88,55.56,31520.88,0.35,FAIL,4/18/2024 2:35:16 PM
ZJ24010910010245LF,5.66,19.65,5.64,19.72,5.33,22.43,8.41,5.31,5.45,22.37,8.44,5.31,5.44,10006.25,49.52,10001.25,49.44,31533.31,55.62,31533.31,49.19,PASS,4/18/2024 2:35:48 PM
ZJ24010910010239LF,5.66,19.63,5.63,19.74,5.34,22.42,8.41,5.31,5.47,22.38,8.43,5.32,5.45,10002.5,49.51,10003.75,49.48,31608.06,55.59,31608.06,50.14,PASS,4/18/2024 2:36:16 PM
ZJ24010910010095LF,5.66,19.66,5.64,19.72,5.35,22.41,8.4,5.31,5.45,22.38,8.42,5.32,5.44,10002.5,49.52,10001.25,49.47,31421.84,55.58,31421.84,0.39,FAIL,4/18/2024 2:37:05 PM
ZJ24010910010095LF,5.66,19.67,5.64,19.72,5.34,22.42,8.41,5.31,5.45,22.38,8.43,5.32,5.44,10003.75,49.53,10005,49.51,31397.17,55.53,31397.17,50.24,PASS,4/18/2024 2:37:40 PM
ZJ24010910010307LF,5.67,19.66,5.65,19.71,5.33,22.41,8.41,5.31,5.47,22.38,8.43,5.32,5.44,10005,49.5,10003.75,49.53,31508.47,55.57,31508.47,49.27,PASS,4/18/2024 2:38:05 PM
ZJ24010910010058LF,5.66,19.61,5.63,19.74,5.34,22.42,8.4,5.31,5.45,22.38,8.43,5.33,5.44,10003.75,49.52,10002.5,49.46,31496.06,55.55,31496.06,51.02,PASS,4/18/2024 2:38:29 PM
ZJ24010910010207LF,5.67,19.71,5.65,19.72,5.34,22.41,8.41,5.33,5.47,22.38,8.42,5.32,5.45,10002.5,49.52,10003.75,49.49,31508.47,55.57,31520.88,50.51,PASS,4/18/2024 2:39:01 PM
ZJ24010910010246LF,5.66,19.59,5.64,19.74,5.35,22.41,8.4,5.3,5.47,22.39,8.42,5.32,5.45,10003.75,49.54,10003.75,49.52,31421.84,55.58,31421.84,50.63,PASS,4/18/2024 2:39:27 PM
ZJ24010910010096LF,5.66,19.67,5.64,19.76,5.35,22.41,8.41,5.32,5.46,22.37,8.42,5.33,5.46,10003.75,49.49,10002.5,49.44,31520.88,55.95,31520.88,50.32,PASS,4/18/2024 2:40:05 PM
ZJ24010910010096LF,5.67,19.67,5.64,19.75,5.35,22.41,8.4,5.32,5.46,22.38,8.43,5.33,5.47,10001.25,49.46,10003.75,49.39,31520.88,55.99,31520.88,50.16,PASS,4/18/2024 2:40:31 PM
ZJ24010910010308LF,5.65,19.67,5.65,19.74,5.33,22.41,8.4,5.31,5.45,22.39,8.42,5.33,5.44,10005,49.51,10001.25,49.47,31533.31,55.58,31533.31,0.47,FAIL,4/18/2024 2:43:47 PM
ZJ24010910010175LF,5.67,19.68,5.64,19.7,5.35,22.41,8.41,5.32,5.47,22.37,8.43,5.32,5.47,10003.75,49.48,10006.25,49.47,31508.47,55.57,31508.47,50.33,PASS,4/18/2024 2:44:26 PM
ZJ24010910010109LF,5.67,19.66,5.64,19.74,5.33,22.41,8.4,5.32,5.46,22.37,8.42,5.33,5.45,10002.5,49.51,10001.25,49.48,31458.91,55.52,31458.91,50.69,PASS,4/18/2024 2:44:59 PM
ZJ24010910010176LF,5.67,19.66,5.65,19.74,5.33,22.4,8.41,5.32,5.47,22.37,8.42,5.33,5.46,10001.25,49.51,10003.75,49.51,31446.54,55.58,31446.54,49.96,PASS,4/18/2024 2:45:51 PM
ZJ24010910010026LF,5.66,19.67,5.64,19.76,5.34,22.42,8.42,5.32,5.48,22.39,8.43,5.33,5.45,10006.25,49.57,10003.75,49.49,31471.28,55.55,31471.28,50.51,PASS,4/18/2024 2:46:17 PM
ZJ24010910010177LF,5.66,19.63,5.64,19.75,5.34,22.41,8.4,5.32,5.46,22.38,8.42,5.33,5.45,10003.75,49.53,10002.5,49.5,31595.58,55.57,31595.58,50.63,PASS,4/18/2024 2:46:58 PM
ZJ24010910010067LF,5.66,19.64,5.64,19.76,5.34,22.41,8.4,5.3,5.45,22.38,8.42,5.33,5.44,10003.75,49.48,10007.51,49.54,31545.74,55.6,31545.74,0.39,FAIL,4/18/2024 2:47:23 PM
ZJ24010910010067LF,5.67,19.62,5.63,19.76,5.34,22.41,8.42,5.31,5.46,22.37,8.43,5.33,5.45,10002.5,49.51,10000,49.48,31558.19,55.62,31558.19,0.36,FAIL,4/18/2024 2:47:40 PM
ZJ24010910010067LF,5.67,19.64,5.64,19.76,5.34,22.41,8.41,5.31,5.46,22.38,8.43,5.33,5.45,10002.5,49.5,10001.25,49.49,31533.31,55.58,31545.74,0.35,FAIL,4/18/2024 2:48:41 PM
