Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24010880010177RH6,5.59,13.98,5.58,13.98,5.31,22.46,8.4,5.29,5.41,22.42,8.43,5.29,5.4,10002.5,48.89,10007.51,48.91,31384.86,55.59,31384.86,0.78,FAIL,5/2/2024 12:42:17 PM
ZJ24010880010177RH6,5.59,13.98,5.58,13.98,5.32,22.46,8.41,5.29,5.41,22.43,8.43,5.29,5.4,10006.25,48.97,10001.25,48.83,31384.86,55.59,31384.86,0.78,FAIL,5/2/2024 12:42:32 PM
ZJ24010880010093RH6,5.61,13.93,5.59,14.08,5.31,22.45,8.4,5.29,5.43,22.42,8.42,5.29,5.41,10003.75,48.91,10005,48.9,31311.15,55.54,31311.15,50.76,PASS,5/2/2024 12:42:56 PM
ZJ24010880010121RH6,5.61,13.96,5.59,14.09,5.3,22.45,8.4,5.29,5.43,22.42,8.42,5.29,5.41,10006.25,48.93,10005,48.86,31274.43,55.55,31274.43,0.78,FAIL,5/2/2024 12:43:18 PM
ZJ24010880010121RH6,5.62,13.96,5.59,14.08,5.3,22.45,8.4,5.3,5.44,22.42,8.42,5.29,5.42,10005,48.91,10003.75,48.88,31298.9,55.56,31298.9,0.67,FAIL,5/2/2024 12:43:32 PM
ZJ24010880010137RH6,5.61,13.97,5.58,13.99,5.32,22.47,8.41,5.29,5.43,22.43,8.41,5.29,5.4,10003.75,48.94,10006.25,48.96,31434.18,55.95,31434.18,50.02,PASS,5/2/2024 12:43:53 PM
ZJ24010880010068RH6,5.6,13.9,5.58,14.08,5.31,22.48,8.41,5.27,5.42,22.45,8.41,5.29,5.39,10003.75,48.91,10005,48.91,31347.96,55.56,31347.96,49.92,PASS,5/2/2024 12:45:52 PM
ZJ24010880010030RH6,5.61,14.03,5.59,14.08,5.33,22.45,8.4,5.3,5.4,22.42,8.42,5.3,5.39,10006.25,48.97,10006.25,48.93,31335.68,55.62,31335.68,48.61,PASS,5/2/2024 12:46:17 PM
ZJ24010880010125RH6,5.62,13.95,5.58,14.03,5.33,22.48,8.41,5.3,5.45,22.43,8.41,5.29,5.42,10003.75,48.89,10003.75,48.89,31496.06,55.59,31496.06,50.51,PASS,5/2/2024 12:46:37 PM
ZJ24010880010127RH6,5.62,13.98,5.61,14.02,5.31,22.45,8.4,5.29,5.43,22.42,8.42,5.29,5.42,10006.25,48.96,10007.51,48.92,31397.17,55.97,31397.17,50.04,PASS,5/2/2024 12:47:26 PM
ZJ24010880010032RH6,5.61,14.05,5.61,14.1,5.3,22.47,8.41,5.3,5.42,22.43,8.43,5.3,5.4,10005,48.87,10005,48.87,31434.18,55.6,31434.18,49.08,PASS,5/2/2024 12:48:23 PM
ZJ24010880010090RH6,5.6,13.97,5.6,14.09,5.29,22.47,8.4,5.29,5.42,22.41,8.42,5.3,5.39,10006.25,48.94,10005,48.87,31397.17,55.57,31397.17,0.78,FAIL,5/2/2024 12:48:48 PM
ZJ24010880010090RH6,5.6,13.97,5.6,14.09,5.3,22.46,8.4,5.29,5.43,22.42,8.42,5.3,5.39,10002.5,48.89,10006.25,48.89,31397.17,55.57,31397.17,0.78,FAIL,5/2/2024 12:49:11 PM
ZJ24010880010091RH6,5.6,13.96,5.58,14.05,5.29,22.46,8.4,5.3,5.42,22.42,8.42,5.29,5.41,10005,48.91,10005,48.95,31434.18,55.6,31434.18,50.73,PASS,5/2/2024 12:49:48 PM
ZJ24010880010060RH6,5.62,14.04,5.59,14.09,5.31,22.46,8.41,5.29,5.41,22.42,8.42,5.3,5.41,10006.25,48.94,10000,48.88,31397.17,55.57,31397.17,50.24,PASS,5/2/2024 12:50:12 PM
ZJ24010880010058RH6,5.61,14.07,5.59,14.03,5.33,22.46,8.41,5.3,5.41,22.42,8.43,5.29,5.39,10006.25,48.96,10005,48.87,31323.41,55.6,31323.41,49.65,PASS,5/2/2024 12:50:30 PM
ZJ24010880010027RH6,5.6,14,5.58,14.09,5.32,22.47,8.41,5.29,5.41,22.44,8.42,5.29,5.4,10003.75,48.92,10003.75,48.91,31384.86,55.59,31384.86,50.22,PASS,5/2/2024 12:51:08 PM
ZJ24010880010029RH6,5.61,14,5.59,14.05,5.3,22.46,8.4,5.28,5.41,22.42,8.42,5.3,5.4,10002.5,48.92,10003.75,48.89,31397.17,55.57,31397.17,49.73,PASS,5/2/2024 12:51:39 PM
ZJ24010880010198RH6,5.6,14.02,5.58,13.96,5.32,22.46,8.4,5.28,5.4,22.43,8.42,5.27,5.41,10005,48.9,10003.75,48.89,31471.28,55.55,31471.28,0.75,FAIL,5/2/2024 12:52:00 PM
ZJ24010880010198RH6,5.61,14.02,5.58,13.96,5.32,22.46,8.4,5.28,5.4,22.42,8.41,5.27,5.41,10003.75,48.89,10005,48.9,31483.67,55.61,31483.67,0.79,FAIL,5/2/2024 12:52:18 PM
ZJ24010880010096RH6,5.61,13.94,5.57,14.04,5.3,22.46,8.42,5.3,5.41,22.42,8.42,5.3,5.42,10003.75,48.92,10002.5,48.87,31483.67,55.61,31483.67,50.06,PASS,5/2/2024 12:52:47 PM
ZJ24010880010154RH6,5.61,14.01,5.6,14.04,5.28,22.46,8.41,5.29,5.4,22.42,8.43,5.29,5.39,10002.5,48.94,10006.25,48.86,31446.54,55.58,31446.54,50.71,PASS,5/2/2024 12:53:06 PM
ZJ24010880010020RH6,5.6,13.96,5.59,14.04,5.3,22.46,8.4,5.3,5.43,22.42,8.42,5.3,5.41,10005,48.87,10002.5,48.89,31360.25,55.94,31360.25,51.08,PASS,5/2/2024 12:53:29 PM
ZJ24010880010176RH6,5.6,14.01,5.58,14.05,5.31,22.46,8.4,5.3,5.41,22.42,8.43,5.31,5.4,10005,48.94,10006.25,48.94,31434.18,55.56,31434.18,0.71,FAIL,5/2/2024 12:53:51 PM
ZJ24010880010176RH6,5.6,14.01,5.59,14.05,5.31,22.46,8.4,5.29,5.41,22.41,8.42,5.3,5.41,10005,48.91,10002.5,48.91,31434.18,55.56,31434.18,0.79,FAIL,5/2/2024 12:54:06 PM
ZJ24010880010059RH6,5.61,13.99,5.59,14.02,5.29,22.47,8.4,5.29,5.42,22.42,8.43,5.29,5.4,10005,48.91,10005,48.9,31335.68,55.58,31335.68,49.94,PASS,5/2/2024 12:54:36 PM
ZJ24010880010092RH6,5.61,13.98,5.59,13.99,5.3,22.45,8.4,5.28,5.4,22.41,8.42,5.29,5.42,10005,48.91,10003.75,48.84,31458.91,55.56,31458.91,49.51,PASS,5/2/2024 12:54:57 PM
ZJ24010880010078RH6,5.6,13.97,5.59,14.05,5.32,22.47,8.4,5.29,5.39,22.43,8.42,5.28,5.39,10005,48.96,10005,48.89,31347.96,55.56,31347.96,49.92,PASS,5/2/2024 12:59:15 PM
ZJ24010880010133RH6,5.61,13.95,5.6,14,5.33,22.46,8.4,5.28,5.42,22.42,8.42,5.29,5.41,10005,48.92,10003.75,48.87,31335.68,55.58,31335.68,0.78,FAIL,5/2/2024 12:59:53 PM
ZJ24010880010133RH6,5.61,13.95,5.6,14,5.33,22.46,8.4,5.28,5.42,22.42,8.41,5.29,5.41,10006.25,48.97,10003.75,48.86,31347.96,55.56,31347.96,0.71,FAIL,5/2/2024 1:00:13 PM
ZJ24010880010122RH6,5.61,13.94,5.58,14,5.29,22.45,8.41,5.29,5.43,22.42,8.42,5.28,5.41,10006.25,48.93,10005,48.86,31347.96,55.56,31347.96,0.78,FAIL,5/2/2024 1:00:44 PM
ZJ24010880010122RH6,5.61,13.93,5.59,14,5.29,22.45,8.41,5.28,5.43,22.42,8.42,5.28,5.42,10005,48.92,10003.75,48.92,31347.96,55.56,31347.96,0.78,FAIL,5/2/2024 1:01:02 PM
ZJ24010880010006RH6,5.61,13.97,5.61,14.04,5.32,22.46,8.4,5.28,5.41,22.43,8.42,5.3,5.4,10000,48.88,10002.5,48.86,31384.86,55.59,31384.86,49.16,PASS,5/2/2024 1:01:26 PM
ZJ24010880010172RH6,5.59,13.97,5.59,14.08,5.29,22.46,8.4,5.28,5.42,22.42,8.42,5.31,5.39,10005,48.9,10003.75,48.86,31409.5,55.56,31409.5,48.45,PASS,5/2/2024 1:01:47 PM
ZJ24010880010070RH6,5.61,13.96,5.59,14.05,5.3,22.45,8.41,5.28,5.42,22.42,8.43,5.3,5.41,10000,48.86,10002.5,48.92,31533.31,55.58,31520.88,49.84,PASS,5/2/2024 1:02:06 PM
ZJ24010880010017RH6,5.6,13.96,5.59,14.05,5.3,22.46,8.41,5.28,5.41,22.42,8.42,5.29,5.41,10005,48.92,10007.51,48.92,31397.17,55.57,31397.17,49.22,PASS,5/2/2024 1:02:30 PM
ZJ24010880010018RH6,5.6,13.99,5.59,14.07,5.34,22.46,8.4,5.28,5.41,22.42,8.42,5.29,5.4,10003.75,48.92,10005,48.96,31421.84,55.62,31421.84,49.49,PASS,5/2/2024 1:02:51 PM
ZJ24010880010016RH6,5.62,14.03,5.59,14.11,5.33,22.46,8.4,5.29,5.4,22.42,8.43,5.31,5.41,10005,48.91,10001.25,48.89,31384.86,55.98,31384.86,51.2,PASS,5/2/2024 1:03:10 PM
ZJ24010880010072RH6,5.6,13.97,5.59,14.11,5.32,22.44,8.4,5.29,5.42,22.42,8.42,5.31,5.41,10002.5,48.9,10002.5,48.9,31335.68,55.58,31335.68,50.14,PASS,5/2/2024 1:03:28 PM
ZJ24010880010190RH6,5.63,13.99,5.59,14.1,5.29,22.45,8.4,5.29,5.43,22.41,8.43,5.3,5.41,10002.5,48.87,10003.75,48.91,31347.96,55.6,31335.68,48.49,PASS,5/2/2024 1:03:56 PM
ZJ24010880010047RH6,5.61,13.96,5.59,14.05,5.33,22.45,8.4,5.29,5.44,22.39,8.41,5.29,5.43,10005,48.96,10003.75,48.86,31372.55,55.57,31372.55,50.12,PASS,5/2/2024 1:04:18 PM
ZJ24010880010126RH6,5.61,14.03,5.58,13.99,5.31,22.45,8.4,5.3,5.43,22.41,8.42,5.29,5.43,10005,48.91,10003.75,48.86,31434.18,55.6,31434.18,50.06,PASS,5/2/2024 1:04:52 PM
ZJ24010880010075RH6,5.6,13.99,5.58,14.05,5.31,22.47,8.4,5.28,5.41,22.43,8.42,5.29,5.39,10005,48.99,10005,48.94,31372.55,55.61,31372.55,49.84,PASS,5/2/2024 1:05:11 PM
ZJ24010880010158RH6,5.61,14.04,5.6,14.03,5.33,22.46,8.4,5.29,5.42,22.42,8.42,5.29,5.4,10007.51,48.91,10001.25,48.87,31397.17,55.57,31397.17,50.24,PASS,5/2/2024 1:05:31 PM
ZJ24010880010157RH6,5.6,14.03,5.57,14.03,5.31,22.45,8.4,5.3,5.42,22.42,8.42,5.3,5.39,10002.5,48.92,10001.25,48.79,31360.25,55.59,31360.25,48.96,PASS,5/2/2024 1:05:50 PM
ZJ24010880010192RH6,5.61,13.99,5.6,14.01,5.31,22.45,8.4,5.29,5.43,22.41,8.42,5.29,5.41,10005,48.87,10002.5,48.85,31323.41,55.56,31323.41,50.7,PASS,5/2/2024 1:06:09 PM
ZJ24010880010173RH6,5.62,13.99,5.59,14.04,5.32,22.45,8.4,5.29,5.43,22.42,8.42,5.29,5.42,10006.25,48.91,10005,48.94,31347.96,55.56,31347.96,50.24,PASS,5/2/2024 1:06:28 PM
ZJ24010880010025RH6,5.6,13.99,5.6,14.09,5.29,22.46,8.4,5.28,5.41,22.42,8.42,5.29,5.39,10007.51,48.92,10006.25,48.91,31360.25,55.55,31360.25,50.88,PASS,5/2/2024 1:06:58 PM
ZJ24010880010033RH6,5.59,14.03,5.59,13.99,5.3,22.46,8.4,5.31,5.42,22.42,8.42,5.29,5.38,10006.25,48.97,10003.75,48.89,31347.96,55.6,31347.96,50.35,PASS,5/2/2024 1:07:18 PM
ZJ24010880010142RH6,5.61,13.98,5.59,14.07,5.31,22.46,8.39,5.29,5.41,22.42,8.42,5.29,5.4,10003.75,48.88,10005,48.89,31458.91,55.56,31458.91,49.31,PASS,5/2/2024 1:07:40 PM
ZJ24010880010191RH6,5.62,13.96,5.61,14,5.32,22.45,8.4,5.29,5.44,22.42,8.42,5.29,5.42,10005,48.91,10006.25,48.92,31409.5,55.56,31409.5,0.67,FAIL,5/2/2024 1:08:00 PM
ZJ24010880010191RH6,5.62,13.98,5.61,14,5.33,22.45,8.41,5.29,5.45,22.42,8.42,5.29,5.43,10003.75,48.89,10005,48.92,31421.84,55.58,31421.84,0.79,FAIL,5/2/2024 1:08:19 PM
ZJ24010880010057RH6,5.62,13.95,5.6,14.01,5.29,22.45,8.4,5.28,5.43,22.42,8.42,5.28,5.42,10002.5,48.87,10002.5,48.84,31311.15,55.58,31311.15,49.94,PASS,5/2/2024 1:08:51 PM
ZJ24010880010046RH6,5.62,13.99,5.6,14.05,5.33,22.45,8.4,5.29,5.42,22.42,8.42,5.29,5.41,10003.75,48.88,10005,48.89,31409.5,55.59,31409.5,50.06,PASS,5/2/2024 1:09:12 PM
ZJ24010880010069RH6,5.6,14.02,5.6,14.05,5.31,22.45,8.4,5.29,5.41,22.42,8.43,5.3,5.39,10005,48.9,10005,48.94,31360.25,55.59,31372.55,50.47,PASS,5/2/2024 1:09:33 PM
ZJ24010880010015RH6,5.61,13.97,5.6,14.05,5.33,22.46,8.4,5.28,5.42,22.43,8.42,5.29,5.38,10003.75,48.92,10003.75,48.91,31372.55,55.57,31372.55,50.9,PASS,5/2/2024 1:10:02 PM
ZJ24010880010178RH6,5.61,13.98,5.6,14.05,5.32,22.45,8.4,5.3,5.42,22.42,8.42,5.3,5.4,10005,48.86,10002.5,48.91,31323.41,55.56,31323.41,50.63,PASS,5/2/2024 1:10:56 PM
ZJ24010880010159RH6,5.61,14.02,5.6,14.04,5.31,22.45,8.4,5.3,5.41,22.41,8.42,5.3,5.4,10005,48.9,10007.51,48.94,31347.96,55.56,31347.96,49.73,PASS,5/2/2024 1:11:18 PM
ZJ24010880010014RH6,5.62,13.98,5.59,14.08,5.31,22.47,8.41,5.29,5.42,22.43,8.43,5.3,5.4,9998.75,48.86,10005,48.94,31471.28,55.55,31471.28,50.39,PASS,5/2/2024 1:11:45 PM
ZJ24010880010071RH6,5.61,13.99,5.59,14.06,5.31,22.46,8.4,5.3,5.42,22.42,8.42,5.29,5.41,10006.25,48.96,10005,48.85,31311.15,55.58,31323.41,0.82,FAIL,5/2/2024 1:12:10 PM
ZJ24010880010071RH6,5.61,13.99,5.6,14.06,5.31,22.46,8.4,5.3,5.43,22.42,8.42,5.3,5.41,10005,48.94,10005,48.91,31323.41,55.6,31323.41,0.78,FAIL,5/2/2024 1:12:27 PM
ZJ24010880010179RH6,5.61,13.95,5.59,13.99,5.3,22.45,8.4,5.29,5.42,22.42,8.42,5.29,5.39,10003.75,48.86,10005,48.87,31397.17,55.57,31397.17,0.78,FAIL,5/2/2024 1:12:54 PM
ZJ24010880010179RH6,5.61,13.95,5.59,13.99,5.29,22.45,8.4,5.3,5.41,22.42,8.42,5.29,5.4,10006.25,48.86,10002.5,48.89,31384.86,55.59,31384.86,0.67,FAIL,5/2/2024 1:13:09 PM
ZJ24010880010129RH6,5.62,13.95,5.59,13.98,5.33,22.46,8.4,5.29,5.42,22.42,8.42,5.27,5.43,10006.25,48.87,10003.75,48.86,31446.54,55.54,31446.54,0.75,FAIL,5/2/2024 1:13:34 PM
ZJ24010880010134RH6,5.62,14,5.6,14.05,5.31,22.45,8.4,5.29,5.43,22.42,8.42,5.29,5.41,10003.75,48.92,10005,48.85,31384.86,55.59,31384.86,0.67,FAIL,5/2/2024 1:14:11 PM
ZJ24010880010134RH6,5.62,14.01,5.61,14.06,5.31,22.45,8.41,5.3,5.43,22.42,8.42,5.3,5.41,10003.75,48.92,10005,48.87,31397.17,55.57,31384.86,0.78,FAIL,5/2/2024 1:14:38 PM
ZJ24010880010143RH6,5.63,13.97,5.59,14.08,5.29,22.45,8.41,5.28,5.41,22.41,8.42,5.29,5.41,10003.75,48.89,10006.25,48.83,31397.17,55.57,31397.17,0.78,FAIL,5/2/2024 1:15:06 PM
ZJ24010880010143RH6,5.63,13.97,5.59,14.08,5.29,22.45,8.4,5.28,5.41,22.41,8.41,5.29,5.41,10005,48.89,10002.5,48.85,31397.17,55.57,31397.17,0.78,FAIL,5/2/2024 1:15:30 PM
ZJ24010880010143RH6,5.63,13.97,5.59,14.08,5.29,22.45,8.4,5.28,5.41,22.41,8.42,5.29,5.41,10005,48.92,10006.25,48.84,31409.5,55.59,31409.5,50.53,PASS,5/2/2024 1:15:52 PM
ZJ24010880010134RH6,5.62,14.01,5.61,14.05,5.31,22.45,8.41,5.29,5.43,22.43,8.42,5.29,5.41,10006.25,48.97,10003.75,48.89,31384.86,55.55,31384.86,0.78,FAIL,5/2/2024 1:16:17 PM
ZJ24010880010128RH6,5.61,13.95,5.59,14.03,5.29,22.44,8.4,5.29,5.42,22.41,8.41,5.3,5.41,10003.75,48.87,10005,48.9,31409.5,55.56,31409.5,50.41,PASS,5/2/2024 1:16:36 PM
ZJ24010880010100RH6,5.62,13.96,5.6,14.06,5.3,22.45,8.41,5.29,5.42,22.41,8.42,5.3,5.42,10002.5,48.86,10005,48.97,31335.68,55.58,31335.68,0.78,FAIL,5/2/2024 1:16:58 PM
ZJ24010880010100RH6,5.63,13.96,5.61,14.05,5.3,22.45,8.4,5.29,5.43,22.41,8.42,5.3,5.42,10006.25,48.92,10002.5,48.94,31323.41,55.56,31323.41,0.78,FAIL,5/2/2024 1:17:22 PM
ZJ24010880010123RH6,5.61,13.97,5.6,13.97,5.35,22.45,8.4,5.28,5.43,22.41,8.42,5.28,5.43,10006.25,48.89,10006.25,48.94,31347.96,55.6,31347.96,50.82,PASS,5/2/2024 1:17:46 PM
ZJ24010880010168RH6,5.62,13.95,5.59,14.03,5.3,22.45,8.39,5.31,5.42,22.41,8.41,5.3,5.41,10002.5,48.87,10006.25,48.92,31311.15,55.58,31311.15,50.02,PASS,5/2/2024 1:18:07 PM
ZJ24010880010104RH6,5.61,13.91,5.6,14.02,5.33,22.45,8.4,5.28,5.42,22.41,8.42,5.29,5.42,10005,48.9,10005,48.91,31372.55,55.61,31372.55,49.57,PASS,5/2/2024 1:18:28 PM
ZJ24010880010174RH6,5.61,14.06,5.6,14.01,5.31,22.45,8.4,5.31,5.42,22.41,8.42,5.3,5.42,10000,48.84,10002.5,48.87,31372.55,55.61,31372.55,49.84,PASS,5/2/2024 1:18:52 PM
ZJ24010880010013RH6,5.6,13.98,5.59,14.08,5.32,22.46,8.41,5.3,5.42,22.42,8.42,5.3,5.39,10006.25,48.84,10003.75,48.91,31446.54,55.58,31446.54,49.57,PASS,5/2/2024 1:19:23 PM
ZJ24010880010074RH6,5.6,13.95,5.59,14.08,5.29,22.45,8.41,5.29,5.41,22.41,8.43,5.3,5.4,10003.75,48.88,10005,48.92,31360.25,55.59,31360.25,49.63,PASS,5/2/2024 1:19:41 PM
ZJ24010880010004RH6,5.59,14.05,5.6,14.08,5.32,22.46,8.41,5.29,5.41,22.4,8.41,5.3,5.4,10000,48.84,10005,48.91,31384.86,55.55,31384.86,48.14,PASS,5/2/2024 1:20:02 PM
ZJ24010880010077RH6,5.6,13.93,5.59,14.08,5.32,22.46,8.41,5.3,5.4,22.42,8.42,5.3,5.4,10003.75,48.91,10003.75,48.88,31298.9,55.56,31298.9,50.39,PASS,5/2/2024 1:20:24 PM
ZJ24010880010135RH6,5.6,13.99,5.59,14.05,5.31,22.45,8.4,5.29,5.41,22.41,8.42,5.3,5.39,10003.75,48.91,10005,48.9,31496.06,55.59,31496.06,50.71,PASS,5/2/2024 1:20:44 PM
ZJ24010880010136RH6,5.6,14.01,5.58,14.07,5.33,22.46,8.41,5.31,5.42,22.42,8.42,5.3,5.4,10005,48.91,10000,48.84,31409.5,55.59,31409.5,49.63,PASS,5/2/2024 1:21:23 PM
